unix_ms,t_et,state
1735658100000,2024-12-31 10:15:00,none
1735809300000,2025-01-02 04:15:00,short
1735812900000,2025-01-02 05:15:00,short
1735816500000,2025-01-02 06:15:00,short
1735823700000,2025-01-02 08:15:00,none
1735827300000,2025-01-02 09:15:00,none
1735834500000,2025-01-02 11:15:00,none
1735838100000,2025-01-02 12:15:00,none
1735863300000,2025-01-02 19:15:00,none
1735895700000,2025-01-03 04:15:00,none
1735902900000,2025-01-03 06:15:00,none
1735906500000,2025-01-03 07:15:00,long
1736190900000,2025-01-06 14:15:00,long
1736194500000,2025-01-06 15:15:00,none
1736198100000,2025-01-06 16:15:00,none
1736201700000,2025-01-06 17:15:00,none
1736205300000,2025-01-06 18:15:00,none
1736208900000,2025-01-06 19:15:00,none
1736241300000,2025-01-07 04:15:00,none
1736244900000,2025-01-07 05:15:00,none
1736248500000,2025-01-07 06:15:00,none
1736252100000,2025-01-07 07:15:00,none
1736255700000,2025-01-07 08:15:00,none
1736262900000,2025-01-07 10:15:00,long
1736266500000,2025-01-07 11:15:00,none
1736270100000,2025-01-07 12:15:00,short
1736273700000,2025-01-07 13:15:00,short
1736277300000,2025-01-07 14:15:00,short
1736327700000,2025-01-08 04:15:00,none
1736331300000,2025-01-08 05:15:00,none
1736334900000,2025-01-08 06:15:00,none
1736360100000,2025-01-08 13:15:00,none
1736363700000,2025-01-08 14:15:00,none
1736367300000,2025-01-08 15:15:00,none
1736370900000,2025-01-08 16:15:00,long
1736374500000,2025-01-08 17:15:00,none
1736378100000,2025-01-08 18:15:00,none
1736381700000,2025-01-08 19:15:00,none
1736502300000,2025-01-10 04:45:00,none
1736505900000,2025-01-10 05:45:00,short
1736509500000,2025-01-10 06:45:00,none
1736513100000,2025-01-10 07:45:00,none
1736783100000,2025-01-13 10:45:00,none
1736786700000,2025-01-13 11:45:00,none
1736790300000,2025-01-13 12:45:00,long
1736793900000,2025-01-13 13:45:00,none
1736797500000,2025-01-13 14:45:00,long
1736801100000,2025-01-13 15:45:00,long
1736804700000,2025-01-13 16:45:00,long
1736858700000,2025-01-14 07:45:00,none
1736869500000,2025-01-14 10:45:00,none
1736873100000,2025-01-14 11:45:00,none
1736876700000,2025-01-14 12:45:00,none
1736880300000,2025-01-14 13:45:00,none
1736883900000,2025-01-14 14:45:00,none
1736887500000,2025-01-14 15:45:00,none
1736891100000,2025-01-14 16:45:00,none
1736898300000,2025-01-14 18:45:00,none
1736934300000,2025-01-15 04:45:00,none
1736937900000,2025-01-15 05:45:00,none
1737020700000,2025-01-16 04:45:00,none
1737027900000,2025-01-16 06:45:00,none
1737031500000,2025-01-16 07:45:00,short
1737035100000,2025-01-16 08:45:00,long
1737038700000,2025-01-16 09:45:00,short
1737042300000,2025-01-16 10:45:00,none
1737045900000,2025-01-16 11:45:00,none
1737049500000,2025-01-16 12:45:00,short
1737053100000,2025-01-16 13:45:00,none
1737056700000,2025-01-16 14:45:00,none
1737060300000,2025-01-16 15:45:00,short
1737063900000,2025-01-16 16:45:00,long
1737071100000,2025-01-16 18:45:00,long
1737107100000,2025-01-17 04:45:00,none
1737110700000,2025-01-17 05:45:00,none
1737114300000,2025-01-17 06:45:00,none
1737117900000,2025-01-17 07:45:00,none
1737452700000,2025-01-21 04:45:00,none
1737459900000,2025-01-21 06:45:00,none
1737463500000,2025-01-21 07:45:00,none
1737467100000,2025-01-21 08:45:00,none
1737474300000,2025-01-21 10:45:00,none
1737477900000,2025-01-21 11:45:00,none
1737643500000,2025-01-23 09:45:00,long
1737647100000,2025-01-23 10:45:00,long
1737654300000,2025-01-23 12:45:00,none
1737719100000,2025-01-24 06:45:00,none
1737722700000,2025-01-24 07:45:00,none
1737740700000,2025-01-24 12:45:00,none
1737989100000,2025-01-27 09:45:00,none
1737992700000,2025-01-27 10:45:00,none
1737996300000,2025-01-27 11:45:00,long
1737999900000,2025-01-27 12:45:00,long
1738003500000,2025-01-27 13:45:00,long
1738007100000,2025-01-27 14:45:00,long
1738010700000,2025-01-27 15:45:00,none
1738014300000,2025-01-27 16:45:00,none
1738021500000,2025-01-27 18:45:00,none
1738057500000,2025-01-28 04:45:00,none
1738061100000,2025-01-28 05:45:00,none
1738064700000,2025-01-28 06:45:00,none
1738068300000,2025-01-28 07:45:00,long
1738071900000,2025-01-28 08:45:00,none
1738075500000,2025-01-28 09:45:00,long
1738079100000,2025-01-28 10:45:00,none
1738082700000,2025-01-28 11:45:00,none
1738086300000,2025-01-28 12:45:00,none
1738089900000,2025-01-28 13:45:00,none
1738107900000,2025-01-28 18:45:00,none
1738143900000,2025-01-29 04:45:00,none
1738151100000,2025-01-29 06:45:00,none
1738154700000,2025-01-29 07:45:00,none
1738158300000,2025-01-29 08:45:00,none
1738161900000,2025-01-29 09:45:00,none
1738165500000,2025-01-29 10:45:00,none
1738169100000,2025-01-29 11:45:00,none
1738172700000,2025-01-29 12:45:00,none
1738176300000,2025-01-29 13:45:00,none
1738179900000,2025-01-29 14:45:00,none
1738183500000,2025-01-29 15:45:00,none
1738187100000,2025-01-29 16:45:00,none
1738194300000,2025-01-29 18:45:00,none
1738237500000,2025-01-30 06:45:00,none
1738241100000,2025-01-30 07:45:00,none
1738244700000,2025-01-30 08:45:00,none
1738248300000,2025-01-30 09:45:00,none
1738251900000,2025-01-30 10:45:00,none
1738255500000,2025-01-30 11:45:00,none
1738259100000,2025-01-30 12:45:00,none
1738262700000,2025-01-30 13:45:00,none
1738269900000,2025-01-30 15:45:00,none
1738349100000,2025-01-31 13:45:00,none
1738575900000,2025-02-03 04:45:00,long
1738579500000,2025-02-03 05:45:00,long
1738583100000,2025-02-03 06:45:00,long
1738586700000,2025-02-03 07:45:00,long
1738590300000,2025-02-03 08:45:00,long
1738593900000,2025-02-03 09:45:00,none
1738597500000,2025-02-03 10:45:00,long
1738601100000,2025-02-03 11:45:00,long
1738604700000,2025-02-03 12:45:00,long
1738608300000,2025-02-03 13:45:00,long
1738615500000,2025-02-03 15:45:00,none
1738662300000,2025-02-04 04:45:00,long
1738665900000,2025-02-04 05:45:00,none
1738669500000,2025-02-04 06:45:00,none
1738673100000,2025-02-04 07:45:00,long
1738676700000,2025-02-04 08:45:00,none
1738680300000,2025-02-04 09:45:00,long
1738712700000,2025-02-04 18:45:00,none
1738748700000,2025-02-05 04:45:00,long
1738752300000,2025-02-05 05:45:00,long
1738755900000,2025-02-05 06:45:00,none
1738759500000,2025-02-05 07:45:00,none
1738835100000,2025-02-06 04:45:00,none
1738838700000,2025-02-06 05:45:00,none
1738842300000,2025-02-06 06:45:00,none
1738845900000,2025-02-06 07:45:00,none
1738849500000,2025-02-06 08:45:00,none
1738856700000,2025-02-06 10:45:00,long
1738860300000,2025-02-06 11:45:00,none
1738863900000,2025-02-06 12:45:00,none
1738867500000,2025-02-06 13:45:00,none
1738871100000,2025-02-06 14:45:00,long
1738874700000,2025-02-06 15:45:00,none
1738878300000,2025-02-06 16:45:00,none
1738885500000,2025-02-06 18:45:00,none
1738921500000,2025-02-07 04:45:00,none
1738925100000,2025-02-07 05:45:00,none
1738928700000,2025-02-07 06:45:00,none
1738932300000,2025-02-07 07:45:00,none
1738935900000,2025-02-07 08:45:00,none
1738943100000,2025-02-07 10:45:00,none
1739180700000,2025-02-10 04:45:00,none
1739184300000,2025-02-10 05:45:00,none
1739187900000,2025-02-10 06:45:00,none
1739191500000,2025-02-10 07:45:00,none
1739195100000,2025-02-10 08:45:00,none
1739198700000,2025-02-10 09:45:00,none
1739202300000,2025-02-10 10:45:00,none
1739205900000,2025-02-10 11:45:00,none
1739209500000,2025-02-10 12:45:00,none
1739213100000,2025-02-10 13:45:00,none
1739216700000,2025-02-10 14:45:00,none
1739220300000,2025-02-10 15:45:00,none
1739223900000,2025-02-10 16:45:00,none
1739231100000,2025-02-10 18:45:00,none
1739285100000,2025-02-11 09:45:00,none
1739288700000,2025-02-11 10:45:00,none
1739292300000,2025-02-11 11:45:00,none
1739299500000,2025-02-11 13:45:00,none
1739303100000,2025-02-11 14:45:00,none
1739306700000,2025-02-11 15:45:00,none
1739310300000,2025-02-11 16:45:00,none
1739317500000,2025-02-11 18:45:00,none
1739353500000,2025-02-12 04:45:00,none
1739357100000,2025-02-12 05:45:00,none
1739360700000,2025-02-12 06:45:00,none
1739364300000,2025-02-12 07:45:00,none
1739396700000,2025-02-12 16:45:00,none
1739403900000,2025-02-12 18:45:00,none
1739457900000,2025-02-13 09:45:00,none
1739526300000,2025-02-14 04:45:00,none
1739529900000,2025-02-14 05:45:00,short
1739533500000,2025-02-14 06:45:00,none
1739537100000,2025-02-14 07:45:00,none
1739540700000,2025-02-14 08:45:00,none
1739544300000,2025-02-14 09:45:00,none
1739547900000,2025-02-14 10:45:00,none
1739551500000,2025-02-14 11:45:00,none
1739555100000,2025-02-14 12:45:00,none
1739558700000,2025-02-14 13:45:00,none
1739562300000,2025-02-14 14:45:00,none
1739565900000,2025-02-14 15:45:00,none
1739569500000,2025-02-14 16:45:00,none
1739871900000,2025-02-18 04:45:00,none
1739875500000,2025-02-18 05:45:00,none
1739879100000,2025-02-18 06:45:00,none
1739922300000,2025-02-18 18:45:00,none
1739958300000,2025-02-19 04:45:00,none
1739983500000,2025-02-19 11:45:00,none
1739997900000,2025-02-19 15:45:00,none
1740001500000,2025-02-19 16:45:00,none
1740008700000,2025-02-19 18:45:00,none
1740044700000,2025-02-20 04:45:00,none
1740048300000,2025-02-20 05:45:00,none
1740051900000,2025-02-20 06:45:00,short
1740055500000,2025-02-20 07:45:00,short
1740059100000,2025-02-20 08:45:00,short
1740095100000,2025-02-20 18:45:00,none
1740131100000,2025-02-21 04:45:00,none
1740134700000,2025-02-21 05:45:00,none
1740138300000,2025-02-21 06:45:00,none
1740141900000,2025-02-21 07:45:00,short
1740145500000,2025-02-21 08:45:00,none
1740390300000,2025-02-24 04:45:00,short
1740393900000,2025-02-24 05:45:00,short
1740397500000,2025-02-24 06:45:00,none
1740401100000,2025-02-24 07:45:00,none
1740404700000,2025-02-24 08:45:00,none
1740419100000,2025-02-24 12:45:00,none
1740422700000,2025-02-24 13:45:00,none
1740491100000,2025-02-25 08:45:00,none
1740516300000,2025-02-25 15:45:00,none
1740519900000,2025-02-25 16:45:00,none
1740527100000,2025-02-25 18:45:00,long
1740563100000,2025-02-26 04:45:00,none
1740581100000,2025-02-26 09:45:00,long
1740595500000,2025-02-26 13:45:00,none
1740599100000,2025-02-26 14:45:00,none
1740602700000,2025-02-26 15:45:00,none
1740606300000,2025-02-26 16:45:00,long
1740613500000,2025-02-26 18:45:00,none
1740671100000,2025-02-27 10:45:00,short
1740674700000,2025-02-27 11:45:00,none
1740681900000,2025-02-27 13:45:00,none
1740735900000,2025-02-28 04:45:00,long
1740739500000,2025-02-28 05:45:00,none
1740743100000,2025-02-28 06:45:00,none
1740746700000,2025-02-28 07:45:00,none
1740750300000,2025-02-28 08:45:00,none
1740753900000,2025-02-28 09:45:00,none
1740757500000,2025-02-28 10:45:00,none
1740761100000,2025-02-28 11:45:00,none
1740764700000,2025-02-28 12:45:00,none
1740768300000,2025-02-28 13:45:00,none
1740771900000,2025-02-28 14:45:00,long
1740995100000,2025-03-03 04:45:00,none
1741005900000,2025-03-03 07:45:00,none
1741009500000,2025-03-03 08:45:00,short
1741013100000,2025-03-03 09:45:00,none
1741016700000,2025-03-03 10:45:00,none
1741020300000,2025-03-03 11:45:00,short
1741023900000,2025-03-03 12:45:00,none
1741027500000,2025-03-03 13:45:00,none
1741081500000,2025-03-04 04:45:00,none
1741085100000,2025-03-04 05:45:00,none
1741088700000,2025-03-04 06:45:00,none
1741124700000,2025-03-04 16:45:00,none
1741131900000,2025-03-04 18:45:00,long
1741167900000,2025-03-05 04:45:00,none
1741171500000,2025-03-05 05:45:00,long
1741175100000,2025-03-05 06:45:00,none
1741178700000,2025-03-05 07:45:00,none
1741182300000,2025-03-05 08:45:00,none
1741185900000,2025-03-05 09:45:00,none
1741196700000,2025-03-05 12:45:00,none
1741200300000,2025-03-05 13:45:00,none
1741275900000,2025-03-06 10:45:00,none
1741340700000,2025-03-07 04:45:00,long
1741344300000,2025-03-07 05:45:00,none
1741347900000,2025-03-07 06:45:00,none
1741355100000,2025-03-07 08:45:00,none
1741358700000,2025-03-07 09:45:00,none
1741682700000,2025-03-11 04:45:00,long
1741686300000,2025-03-11 05:45:00,none
1741689900000,2025-03-11 06:45:00,none
1741693500000,2025-03-11 07:45:00,none
1741697100000,2025-03-11 08:45:00,long
1741700700000,2025-03-11 09:45:00,none
1741718700000,2025-03-11 14:45:00,long
1741722300000,2025-03-11 15:45:00,none
1741733100000,2025-03-11 18:45:00,long
1741736700000,2025-03-11 19:45:00,long
1741776300000,2025-03-12 06:45:00,none
1741779900000,2025-03-12 07:45:00,long
1741790700000,2025-03-12 10:45:00,none
1741794300000,2025-03-12 11:45:00,none
1741801500000,2025-03-12 13:45:00,none
1741805100000,2025-03-12 14:45:00,long
1741808700000,2025-03-12 15:45:00,none
1741812300000,2025-03-12 16:45:00,none
1741855500000,2025-03-13 04:45:00,none
1741859100000,2025-03-13 05:45:00,none
1741862700000,2025-03-13 06:45:00,none
1741866300000,2025-03-13 07:45:00,none
1741869900000,2025-03-13 08:45:00,none
1741873500000,2025-03-13 09:45:00,none
1741877100000,2025-03-13 10:45:00,short
1741905900000,2025-03-13 18:45:00,none
1741909500000,2025-03-13 19:45:00,none
1741945500000,2025-03-14 05:45:00,none
1741949100000,2025-03-14 06:45:00,long
1741952700000,2025-03-14 07:45:00,long
1741956300000,2025-03-14 08:45:00,long
1742201100000,2025-03-17 04:45:00,long
1742204700000,2025-03-17 05:45:00,long
1742208300000,2025-03-17 06:45:00,none
1742211900000,2025-03-17 07:45:00,none
1742287500000,2025-03-18 04:45:00,none
1742291100000,2025-03-18 05:45:00,long
1742294700000,2025-03-18 06:45:00,none
1742298300000,2025-03-18 07:45:00,none
1742301900000,2025-03-18 08:45:00,none
1742305500000,2025-03-18 09:45:00,none
1742309100000,2025-03-18 10:45:00,none
1742312700000,2025-03-18 11:45:00,none
1742316300000,2025-03-18 12:45:00,none
1742319900000,2025-03-18 13:45:00,none
1742323500000,2025-03-18 14:45:00,long
1742327100000,2025-03-18 15:45:00,none
1742330700000,2025-03-18 16:45:00,none
1742341500000,2025-03-18 19:45:00,long
1742373900000,2025-03-19 04:45:00,long
1742377500000,2025-03-19 05:45:00,none
1742381100000,2025-03-19 06:45:00,none
1742384700000,2025-03-19 07:45:00,none
1742388300000,2025-03-19 08:45:00,none
1742391900000,2025-03-19 09:45:00,none
1742395500000,2025-03-19 10:45:00,none
1742399100000,2025-03-19 11:45:00,long
1742402700000,2025-03-19 12:45:00,long
1742406300000,2025-03-19 13:45:00,none
1742460300000,2025-03-20 04:45:00,none
1742463900000,2025-03-20 05:45:00,none
1742481900000,2025-03-20 10:45:00,none
1742485500000,2025-03-20 11:45:00,none
1742492700000,2025-03-20 13:45:00,none
1742499900000,2025-03-20 15:45:00,none
1742503500000,2025-03-20 16:45:00,none
1742510700000,2025-03-20 18:45:00,none
1742514300000,2025-03-20 19:45:00,none
1742579100000,2025-03-21 13:45:00,none
1742582700000,2025-03-21 14:45:00,none
1742586300000,2025-03-21 15:45:00,none
1742589900000,2025-03-21 16:45:00,none
1742892300000,2025-03-25 04:45:00,none
1742895900000,2025-03-25 05:45:00,none
1742899500000,2025-03-25 06:45:00,none
1742921100000,2025-03-25 12:45:00,none
1742924700000,2025-03-25 13:45:00,none
1742928300000,2025-03-25 14:45:00,none
1742931900000,2025-03-25 15:45:00,none
1742942700000,2025-03-25 18:45:00,none
1742978700000,2025-03-26 04:45:00,none
1742985900000,2025-03-26 06:45:00,none
1742989500000,2025-03-26 07:45:00,none
1742993100000,2025-03-26 08:45:00,none
1742996700000,2025-03-26 09:45:00,none
1743065100000,2025-03-27 04:45:00,none
1743068700000,2025-03-27 05:45:00,short
1743072300000,2025-03-27 06:45:00,none
1743079500000,2025-03-27 08:45:00,none
1743086700000,2025-03-27 10:45:00,short
1743090300000,2025-03-27 11:45:00,none
1743093900000,2025-03-27 12:45:00,none
1743101100000,2025-03-27 14:45:00,none
1743104700000,2025-03-27 15:45:00,none
1743151500000,2025-03-28 04:45:00,none
1743155100000,2025-03-28 05:45:00,none
1743158700000,2025-03-28 06:45:00,short
1743162300000,2025-03-28 07:45:00,short
1743410700000,2025-03-31 04:45:00,none
1743432300000,2025-03-31 10:45:00,none
1743435900000,2025-03-31 11:45:00,none
1743439500000,2025-03-31 12:45:00,none
1743443100000,2025-03-31 13:45:00,none
1743446700000,2025-03-31 14:45:00,long
1743450300000,2025-03-31 15:45:00,long
1743453900000,2025-03-31 16:45:00,long
1743461100000,2025-03-31 18:45:00,none
1743464700000,2025-03-31 19:45:00,long
1743497100000,2025-04-01 04:45:00,none
1743507900000,2025-04-01 07:45:00,none
1743515100000,2025-04-01 09:45:00,none
1743533100000,2025-04-01 14:45:00,none
1743583500000,2025-04-02 04:45:00,long
1743587100000,2025-04-02 05:45:00,long
1743590700000,2025-04-02 06:45:00,long
1743594300000,2025-04-02 07:45:00,long
1743597900000,2025-04-02 08:45:00,long
1743601500000,2025-04-02 09:45:00,long
1743626700000,2025-04-02 16:45:00,none
1743669900000,2025-04-03 04:45:00,none
1743673500000,2025-04-03 05:45:00,none
1743680700000,2025-04-03 07:45:00,none
1744015500000,2025-04-07 04:45:00,long
1744019100000,2025-04-07 05:45:00,none
1744022700000,2025-04-07 06:45:00,none
1744026300000,2025-04-07 07:45:00,long
1744029900000,2025-04-07 08:45:00,long
1744033500000,2025-04-07 09:45:00,none
1744037100000,2025-04-07 10:45:00,long
1744040700000,2025-04-07 11:45:00,long
1744044300000,2025-04-07 12:45:00,none
1744047900000,2025-04-07 13:45:00,long
1744051500000,2025-04-07 14:45:00,long
1744055100000,2025-04-07 15:45:00,long
1744058700000,2025-04-07 16:45:00,long
1744101900000,2025-04-08 04:45:00,short
1744105500000,2025-04-08 05:45:00,short
1744109100000,2025-04-08 06:45:00,short
1744130700000,2025-04-08 12:45:00,none
1744134300000,2025-04-08 13:45:00,short
1744137900000,2025-04-08 14:45:00,none
1744141500000,2025-04-08 15:45:00,none
1744145100000,2025-04-08 16:45:00,long
1744152300000,2025-04-08 18:45:00,none
1744188300000,2025-04-09 04:45:00,long
1744191900000,2025-04-09 05:45:00,long
1744195500000,2025-04-09 06:45:00,none
1744199100000,2025-04-09 07:45:00,long
1744202700000,2025-04-09 08:45:00,none
1744213500000,2025-04-09 11:45:00,long
1744274700000,2025-04-10 04:45:00,short
1744278300000,2025-04-10 05:45:00,short
1744281900000,2025-04-10 06:45:00,short
1744285500000,2025-04-10 07:45:00,long
1744289100000,2025-04-10 08:45:00,none
1744292700000,2025-04-10 09:45:00,long
1744296300000,2025-04-10 10:45:00,long
1744299900000,2025-04-10 11:45:00,none
1744303500000,2025-04-10 12:45:00,long
1744307100000,2025-04-10 13:45:00,short
1744310700000,2025-04-10 14:45:00,none
1744314300000,2025-04-10 15:45:00,long
1744317900000,2025-04-10 16:45:00,long
