universe,signal_ts,trading_day,side,limit_price,filled,cancel_reason,fill_ts,mfe_pts,mfe_ts,mae_pts,mae_ts,close_1600_pnl_pts,minutes_held,mfe_before_mae,year,entry_hour_et,signal_hour_et,sweep_level,swept_level_type,mss_ts,model,stop_distance,imb_confluence,ob_confluence,stop_loss,take_profit,s_to_fav_5,s_to_fav_10,s_to_fav_15,s_to_fav_20,s_to_fav_30,s_to_fav_50,s_to_adv_5,s_to_adv_10,s_to_adv_15,s_to_adv_20,s_to_adv_30,s_to_adv_50
p4,2023-07-04T13:00:00.000Z,2023-07-04,sell,17759,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,M,23,,,17782,17718.75,,,,,,,,,,,,
p4,2023-07-04T13:15:00.000Z,2023-07-04,buy,17697,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,W,32.5,,,17664.5,17731.25,,,,,,,,,,,,
p3,2023-07-04T13:45:00.000Z,2023-07-04,sell,17789.5,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,M,39.25,,,17828.75,17734.25,,,,,,,,,,,,
p3,2023-07-04T14:00:00.000Z,2023-07-04,buy,17694,false,cutoff_1600_unfilled,,,,,,,,,2023,10,10,,,,W,36,,,17658,17745.5,,,,,,,,,,,,
p2,2023-07-04T14:30:00.000Z,2023-07-04,buy,17677.75,false,cutoff_1600_unfilled,,,,,,,,,2023,10,10,,,,W,48.75,,,17629,17733.75,,,,,,,,,,,,
p4,2023-07-04T15:15:00.000Z,2023-07-04,sell,17749.5,false,cutoff_1600_unfilled,,,,,,,,,2023,11,11,,,,M,38.5,,,17788,17715,,,,,,,,,,,,
p3,2023-07-04T22:15:00.000Z,2023-07-05,buy,17710.75,true,,2023-07-04T23:09:35.000Z,94.50,2023-07-05T14:35:51.000Z,82.25,2023-07-05T09:40:37.000Z,22.25,1250.42,false,2023,19,18,,,,W,9,,,17701.75,17731.75,2014,7683,7867,52264,52299,52590,4168,25073,25821,25879,27548,28225
p4,2023-07-04T22:15:00.000Z,2023-07-05,buy,17667,false,order_ttl_expired,,,,,,,,,2023,18,18,,,,W,37.75,,,17629.25,17727.75,,,,,,,,,,,,
p5,2023-07-04T22:15:00.000Z,2023-07-05,buy,17678,false,order_ttl_expired,,,,,,,,,2023,18,18,,,,W,32.5,,,17645.5,17731.25,,,,,,,,,,,,
p1,2023-07-05T01:45:00.000Z,2023-07-05,sell,17740.25,false,close_beyond_leg_terminus,,,,,,,,,2023,21,21,,,,M,9.5,,,17749.75,17719,,,,,,,,,,,,
p4,2023-07-05T03:00:00.000Z,2023-07-05,buy,17692.75,true,,2023-07-05T06:20:43.000Z,112.50,2023-07-05T14:35:51.000Z,64.25,2023-07-05T09:40:37.000Z,40.25,819.28,false,2023,2,23,,,,W,17.25,,,17675.5,17725,25799,25817,25855,25885,26372,26431,665,1678,1680,1919,2352,11337
p1,2023-07-05T03:15:00.000Z,2023-07-05,buy,17687.25,true,,2023-07-05T06:46:01.000Z,118.00,2023-07-05T14:35:51.000Z,58.75,2023-07-05T09:40:37.000Z,45.75,793.98,false,2023,2,23,,,,W,29.25,,,17658,17722,24263,24281,24299,24336,24649,24912,160,162,448,521,9187,9900
p4,2023-07-05T03:15:00.000Z,2023-07-05,sell,17739.25,false,close_beyond_leg_terminus,,,,,,,,,2023,23,23,,,,M,18.75,,,17758,17714,,,,,,,,,,,,
p3,2023-07-05T04:00:00.000Z,2023-07-05,sell,17754.25,false,close_beyond_leg_terminus,,,,,,,,,2023,0,0,,,,M,21.5,,,17775.75,17712.25,,,,,,,,,,,,
p2,2023-07-05T05:00:00.000Z,2023-07-05,buy,17672,false,close_beyond_leg_terminus,,,,,,,,,2023,1,1,,,,W,32.5,,,17639.5,17718.5,,,,,,,,,,,,
p4,2023-07-05T06:00:00.000Z,2023-07-05,sell,17717,true,,2023-07-05T06:00:17.000Z,88.50,2023-07-05T09:40:37.000Z,88.25,2023-07-05T14:35:51.000Z,-16.00,839.72,true,2023,2,2,,,,M,6.25,,,17723.25,17713.5,48,295,396,963,2745,3265,27598,27601,27622,27656,27661,27956
p1,2023-07-05T06:30:00.000Z,2023-07-05,sell,17710.5,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,M,9.75,,,17720.25,17689.25,,,,,,,,,,,,
p2,2023-07-05T07:15:00.000Z,2023-07-05,buy,17620.25,false,order_ttl_expired,,,,,,,,,2023,3,3,,,,W,42.5,,,17577.75,17684.5,,,,,,,,,,,,
p5,2023-07-05T07:15:00.000Z,2023-07-05,sell,17696.25,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,M,13.75,,,17710,17664.25,,,,,,,,,,,,
p1,2023-07-05T07:45:00.000Z,2023-07-05,sell,17691.5,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,M,8.25,,,17699.75,17674.75,,,,,,,,,,,,
p4,2023-07-05T07:45:00.000Z,2023-07-05,buy,17653.25,true,,2023-07-05T09:22:00.000Z,152.00,2023-07-05T14:35:51.000Z,24.75,2023-07-05T09:40:37.000Z,79.75,638.00,false,2023,5,3,,,,W,17.5,,,17635.75,17683.5,5153,5401,13945,14883,14889,14940,69,460,540,605,,
p1,2023-07-05T08:00:00.000Z,2023-07-05,buy,17670.75,true,,2023-07-05T08:01:03.000Z,134.50,2023-07-05T14:35:51.000Z,42.25,2023-07-05T09:40:37.000Z,62.25,718.95,false,2023,4,4,,,,W,11.75,,,17659,17679,177,190,243,19760,19796,20247,3325,4303,4852,4863,5319,
p5,2023-07-05T09:30:00.000Z,2023-07-05,sell,17661.25,true,,2023-07-05T10:49:55.000Z,26.75,2023-07-05T12:05:15.000Z,144.00,2023-07-05T14:35:51.000Z,-71.75,550.08,true,2023,6,5,,,,M,21.25,,,17682.5,17630.25,932,2311,4040,4213,,,218,9606,9609,9612,9629,9732
p3,2023-07-05T09:45:00.000Z,2023-07-05,buy,17621.25,false,close_beyond_leg_terminus,,,,,,,,,2023,5,5,,,,W,9.5,,,17611.75,17636,,,,,,,,,,,,
p3,2023-07-05T10:45:00.000Z,2023-07-05,buy,17627.5,false,close_beyond_leg_terminus,,,,,,,,,2023,6,6,,,,W,13.5,,,17614,17663,,,,,,,,,,,,
p3,2023-07-05T11:30:00.000Z,2023-07-05,buy,17633.75,false,close_beyond_leg_terminus,,,,,,,,,2023,7,7,,,,W,13.5,,,17620.25,17652,,,,,,,,,,,,
p1,2023-07-05T11:45:00.000Z,2023-07-05,buy,17646.75,true,,2023-07-05T11:53:11.000Z,158.50,2023-07-05T14:35:51.000Z,12.25,2023-07-05T12:05:15.000Z,86.25,486.82,false,2023,7,7,,,,W,23.5,,,17623.25,17659.25,57,3428,4684,4804,5813,5850,417,567,,,,
p5,2023-07-05T12:15:00.000Z,2023-07-05,sell,17659.75,true,,2023-07-05T13:11:00.000Z,1.25,2023-07-05T13:11:03.000Z,145.50,2023-07-05T14:35:51.000Z,-73.25,409.00,true,2023,9,8,,,,M,15.75,,,17675.5,17638.5,,,,,,,67,1141,1144,1147,1155,1266
p1,2023-07-05T12:30:00.000Z,2023-07-05,sell,17662,true,,2023-07-05T13:11:21.000Z,3.25,2023-07-05T13:22:00.000Z,143.25,2023-07-05T14:35:51.000Z,-71.00,408.65,true,2023,9,8,,,,M,9,,,17671,17640.5,,,,,,,182,1120,1123,1127,1143,1247
p1,2023-07-05T13:45:00.000Z,2023-07-05,buy,17688,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,W,48.25,,,17639.75,17760,,,,,,,,,,,,
p2,2023-07-05T14:15:00.000Z,2023-07-05,sell,17790.75,true,,2023-07-05T14:25:57.000Z,93.25,2023-07-05T18:22:49.000Z,14.50,2023-07-05T14:35:51.000Z,57.75,334.05,false,2023,10,10,,,,M,21,,,17811.75,17752.5,185,1105,1257,1310,2834,3249,74,591,,,,
p3,2023-07-05T14:45:00.000Z,2023-07-05,sell,17816.5,false,close_beyond_leg_terminus,,,,,,,,,2023,10,10,,,,M,30.75,,,17847.25,17772,,,,,,,,,,,,
p2,2023-07-05T15:15:00.000Z,2023-07-05,buy,17732,true,,2023-07-05T15:25:28.000Z,33.25,2023-07-05T19:30:44.000Z,34.50,2023-07-05T18:22:49.000Z,1.00,274.53,false,2023,11,11,,,,W,22,,,17710,17771.25,13,323,353,1270,14676,,634,1914,2112,2133,10605,
p5,2023-07-05T18:00:00.000Z,2023-07-05,sell,17821,false,close_beyond_leg_terminus,,,,,,,,,2023,14,14,,,,M,40.75,,,17861.75,17733,,,,,,,,,,,,
p4,2023-07-05T18:30:00.000Z,2023-07-05,sell,17731,true,,2023-07-05T18:37:12.000Z,2.00,2023-07-05T18:37:12.000Z,34.25,2023-07-05T19:30:44.000Z,-2.00,82.80,true,2023,14,14,,,,M,23.25,,,17754.25,17711,,,,,,,39,167,201,501,3137,
p4,2023-07-06T00:45:00.000Z,2023-07-06,sell,17736,false,close_beyond_leg_terminus,,,,,,,,,2023,20,20,,,,M,15,,,17751,17717.5,,,,,,,,,,,,
p5,2023-07-06T05:30:00.000Z,2023-07-06,sell,17674.5,false,close_beyond_leg_terminus,,,,,,,,,2023,1,1,,,,M,8.5,,,17683,17663.75,,,,,,,,,,,,
p2,2023-07-06T05:45:00.000Z,2023-07-06,sell,17675.5,true,,2023-07-06T06:04:49.000Z,190.75,2023-07-06T14:11:37.000Z,4.75,2023-07-06T09:57:02.000Z,66.50,835.18,false,2023,2,1,,,,M,15,,,17690.5,17650.75,543,1141,2164,2196,3758,22273,,,,,,
p1,2023-07-06T06:15:00.000Z,2023-07-06,buy,17618.75,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,W,24.25,,,17594.5,17675.75,,,,,,,,,,,,
p5,2023-07-06T06:15:00.000Z,2023-07-06,sell,17677.75,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,M,11.75,,,17689.5,17662.75,,,,,,,,,,,,
p4,2023-07-06T09:45:00.000Z,2023-07-06,buy,17621,false,close_beyond_leg_terminus,,,,,,,,,2023,5,5,,,,W,35,,,17586,17668,,,,,,,,,,,,
p3,2023-07-06T10:15:00.000Z,2023-07-06,sell,17687.75,false,close_beyond_leg_terminus,,,,,,,,,2023,6,6,,,,M,13,,,17700.75,17671.5,,,,,,,,,,,,
p4,2023-07-06T10:30:00.000Z,2023-07-06,sell,17689,false,close_beyond_leg_terminus,,,,,,,,,2023,6,6,,,,M,23.5,,,17712.5,17667.5,,,,,,,,,,,,
p4,2023-07-06T12:15:00.000Z,2023-07-06,buy,17623.75,true,,2023-07-06T12:16:02.000Z,10.25,2023-07-06T12:25:04.000Z,139.00,2023-07-06T14:11:37.000Z,-14.75,463.97,true,2023,8,8,,,,W,17.25,,,17606.5,17652,217,541,,,,,6,869,923,1021,1114,1790
p1,2023-07-06T14:00:00.000Z,2023-07-06,sell,17597.25,false,close_beyond_leg_terminus,,,,,,,,,2023,10,10,,,,M,30.75,,,17628,17521.5,,,,,,,,,,,,
p2,2023-07-06T14:45:00.000Z,2023-07-06,sell,17578.75,false,close_beyond_leg_terminus,,,,,,,,,2023,10,10,,,,M,29.5,,,17608.25,17530.5,,,,,,,,,,,,
p1,2023-07-06T15:00:00.000Z,2023-07-06,buy,17478.5,false,close_beyond_leg_terminus,,,,,,,,,2023,11,11,,,,W,25.5,,,17453,17499.5,,,,,,,,,,,,
p2,2023-07-06T17:00:00.000Z,2023-07-06,buy,17567,true,,2023-07-06T17:31:51.000Z,58.25,2023-07-06T18:50:09.000Z,2.50,2023-07-06T17:32:34.000Z,42.00,148.15,false,2023,13,13,,,,W,16.5,,,17550.5,17596,68,142,339,419,535,4582,,,,,,
p4,2023-07-06T17:30:00.000Z,2023-07-06,sell,17619.25,true,,2023-07-06T18:48:21.000Z,23.25,2023-07-06T19:37:31.000Z,6.00,2023-07-06T18:50:09.000Z,10.25,71.65,false,2023,14,13,,,,M,20.75,,,17640,17583,281,1339,1508,1686,,,78,,,,,
p5,2023-07-06T20:45:00.000Z,2023-07-06,buy,17567.25,false,post_cutoff_emission,,,,,,,,,2023,16,16,,,,W,31,,,17536.25,17592.75,,,,,,,,,,,,
p4,2023-07-07T02:00:00.000Z,2023-07-07,sell,17621,false,close_beyond_leg_terminus,,,,,,,,,2023,22,22,,,,M,22.75,,,17643.75,17592,,,,,,,,,,,,
p1,2023-07-07T06:00:00.000Z,2023-07-07,sell,17609.25,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,M,11.5,,,17620.75,17591.25,,,,,,,,,,,,
p1,2023-07-07T06:15:00.000Z,2023-07-07,sell,17613.25,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,M,14.75,,,17628,17582.75,,,,,,,,,,,,
p1,2023-07-07T06:30:00.000Z,2023-07-07,sell,17646.75,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,M,25.5,,,17672.25,17590.5,,,,,,,,,,,,
p3,2023-07-07T06:45:00.000Z,2023-07-07,sell,17606,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,M,10.5,,,17616.5,17586.75,,,,,,,,,,,,
p5,2023-07-07T07:30:00.000Z,2023-07-07,buy,17547.75,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,17.5,,,17530.25,17571.5,,,,,,,,,,,,
p1,2023-07-07T08:00:00.000Z,2023-07-07,buy,17518.75,false,close_beyond_leg_terminus,,,,,,,,,2023,4,4,,,,W,27.5,,,17491.25,17570.5,,,,,,,,,,,,
p5,2023-07-07T08:45:00.000Z,2023-07-07,buy,17568.75,false,close_beyond_leg_terminus,,,,,,,,,2023,4,4,,,,W,12.5,,,17556.25,17577.5,,,,,,,,,,,,
p4,2023-07-07T11:15:00.000Z,2023-07-07,buy,17537.25,false,close_beyond_leg_terminus,,,,,,,,,2023,7,7,,,,W,43.25,,,17494,17593.25,,,,,,,,,,,,
p5,2023-07-07T11:45:00.000Z,2023-07-07,buy,17553.25,false,close_beyond_leg_terminus,,,,,,,,,2023,7,7,,,,W,26,,,17527.25,17584.5,,,,,,,,,,,,
p2,2023-07-07T12:45:00.000Z,2023-07-07,sell,17621.75,true,,2023-07-07T12:50:50.000Z,76.25,2023-07-07T19:50:14.000Z,111.25,2023-07-07T17:30:53.000Z,65.25,429.17,false,2023,8,8,,,,M,11.5,,,17633.25,17600.25,233,342,370,373,437,715,17,131,3694,3739,11300,11735
p5,2023-07-07T14:00:00.000Z,2023-07-07,buy,17619.75,true,,2023-07-07T14:15:44.000Z,113.25,2023-07-07T17:30:53.000Z,74.25,2023-07-07T19:50:14.000Z,-63.25,344.27,true,2023,10,10,,,,W,18.25,,,17601.5,17648.25,2821,2987,3990,5569,6165,6629,15,53,55,56,93,1054
p5,2023-07-07T14:15:00.000Z,2023-07-07,buy,17612.25,true,,2023-07-07T14:15:59.000Z,120.75,2023-07-07T17:30:53.000Z,66.75,2023-07-07T19:50:14.000Z,-55.75,344.02,true,2023,10,10,,,,W,40.75,,,17571.5,17643.5,12,2790,2893,2983,5711,6465,40,41,48,78,966,1096
p1,2023-07-07T17:00:00.000Z,2023-07-07,sell,17739.25,false,close_beyond_leg_terminus,,,,,,,,,2023,13,13,,,,M,22.25,,,17761.5,17689,,,,,,,,,,,,
p1,2023-07-07T18:30:00.000Z,2023-07-07,buy,17671.75,true,,2023-07-07T18:44:15.000Z,6.75,2023-07-07T18:51:50.000Z,126.25,2023-07-07T19:50:14.000Z,-115.25,75.75,true,2023,14,14,,,,W,22.75,,,17649,17700.75,423,,,,,,106,1452,1514,2076,2418,2706
p1,2023-07-10T04:15:00.000Z,2023-07-10,sell,17512.75,true,,2023-07-10T04:35:09.000Z,76.25,2023-07-10T16:15:09.000Z,75.25,2023-07-10T13:32:47.000Z,-50.50,924.85,false,2023,0,0,,,,M,12,,,17524.75,17496,2668,3355,3602,3654,3928,4019,181,23641,23985,25398,26300,27146
p2,2023-07-10T04:15:00.000Z,2023-07-10,buy,17488.25,false,close_beyond_leg_terminus,,,,,,,,,2023,0,0,,,,W,11,,,17477.25,17503.5,,,,,,,,,,,,
p2,2023-07-10T05:30:00.000Z,2023-07-10,sell,17515.5,false,close_beyond_leg_terminus,,,,,,,,,2023,1,1,,,,M,12.25,,,17527.75,17499,,,,,,,,,,,,
p3,2023-07-10T06:30:00.000Z,2023-07-10,buy,17445,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,W,13.75,,,17431.25,17464.25,,,,,,,,,,,,
p1,2023-07-10T07:15:00.000Z,2023-07-10,buy,17456,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,23,,,17433,17486.75,,,,,,,,,,,,
p1,2023-07-10T07:45:00.000Z,2023-07-10,buy,17464,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,16.5,,,17447.5,17502.75,,,,,,,,,,,,
p1,2023-07-10T08:15:00.000Z,2023-07-10,buy,17461.25,false,close_beyond_leg_terminus,,,,,,,,,2023,4,4,,,,W,26.25,,,17435,17495,,,,,,,,,,,,
p4,2023-07-10T08:15:00.000Z,2023-07-10,sell,17527.5,true,,2023-07-10T11:14:54.000Z,91.00,2023-07-10T16:15:09.000Z,60.50,2023-07-10T13:32:47.000Z,-35.75,525.10,false,2023,7,4,,,,M,29.25,,,17556.75,17493.5,390,556,9162,9344,9363,9491,1413,1819,2306,2432,3109,8160
p1,2023-07-10T08:30:00.000Z,2023-07-10,sell,17559.5,false,close_beyond_leg_terminus,,,,,,,,,2023,4,4,,,,M,31,,,17590.5,17506,,,,,,,,,,,,
p3,2023-07-10T08:45:00.000Z,2023-07-10,buy,17465.75,false,close_beyond_leg_terminus,,,,,,,,,2023,4,4,,,,W,18.75,,,17447,17516.25,,,,,,,,,,,,
p1,2023-07-10T11:00:00.000Z,2023-07-10,buy,17481,false,close_beyond_leg_terminus,,,,,,,,,2023,7,7,,,,W,16.75,,,17464.25,17513.75,,,,,,,,,,,,
p4,2023-07-10T11:30:00.000Z,2023-07-10,buy,17504.5,false,close_beyond_leg_terminus,,,,,,,,,2023,7,7,,,,W,11.25,,,17493.25,17523.25,,,,,,,,,,,,
p5,2023-07-10T13:15:00.000Z,2023-07-10,buy,17499.5,true,,2023-07-10T13:50:50.000Z,78.00,2023-07-10T14:25:39.000Z,63.00,2023-07-10T16:15:09.000Z,63.75,369.17,true,2023,9,9,,,,W,31.5,,,17468,17545.5,625,687,742,995,1007,1283,11,39,85,87,281,7904
p3,2023-07-10T13:45:00.000Z,2023-07-10,sell,17580.75,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,M,20.5,,,17601.25,17519.75,,,,,,,,,,,,
p1,2023-07-10T14:15:00.000Z,2023-07-10,buy,17522.75,true,,2023-07-10T14:35:53.000Z,43.00,2023-07-10T18:27:22.000Z,86.25,2023-07-10T16:15:09.000Z,40.50,324.12,false,2023,10,10,,,,W,38.75,,,17484,17564.75,0,206,222,376,10513,,1,5,17,1662,4268,5134
p4,2023-07-10T14:30:00.000Z,2023-07-10,buy,17526,true,,2023-07-10T14:34:06.000Z,39.75,2023-07-10T18:27:22.000Z,89.50,2023-07-10T16:15:09.000Z,37.25,325.90,false,2023,10,10,,,,W,36.25,,,17489.75,17548,7,13,335,3577,13736,,107,108,112,1767,1780,5223
p1,2023-07-10T19:15:00.000Z,2023-07-10,buy,17497.25,false,close_beyond_leg_terminus,,,,,,,,,2023,15,15,,,,W,27,,,17470.25,17543,,,,,,,,,,,,
p5,2023-07-10T19:15:00.000Z,2023-07-10,sell,17606.75,false,cutoff_1600_unfilled,,,,,,,,,2023,15,15,,,,M,34.75,,,17641.5,17500.5,,,,,,,,,,,,
p4,2023-07-10T20:15:00.000Z,2023-07-10,buy,17521,false,post_cutoff_emission,,,,,,,,,2023,16,16,,,,W,46.25,,,17474.75,17592.25,,,,,,,,,,,,
p3,2023-07-10T23:00:00.000Z,2023-07-11,sell,17589,false,close_beyond_leg_terminus,,,,,,,,,2023,19,19,,,,M,18.25,,,17607.25,17561,,,,,,,,,,,,
p2,2023-07-11T01:00:00.000Z,2023-07-11,buy,17539.25,false,close_beyond_leg_terminus,,,,,,,,,2023,21,21,,,,W,22.5,,,17516.75,17576.75,,,,,,,,,,,,
p4,2023-07-11T05:00:00.000Z,2023-07-11,sell,17577.75,false,close_beyond_leg_terminus,,,,,,,,,2023,1,1,,,,M,7.75,,,17585.5,17564,,,,,,,,,,,,
p4,2023-07-11T08:30:00.000Z,2023-07-11,sell,17639,false,close_beyond_leg_terminus,,,,,,,,,2023,4,4,,,,M,41.75,,,17680.75,17551,,,,,,,,,,,,
p1,2023-07-11T12:15:00.000Z,2023-07-11,buy,17574.25,false,close_beyond_leg_terminus,,,,,,,,,2023,8,8,,,,W,19.25,,,17555,17606.25,,,,,,,,,,,,
p4,2023-07-11T13:15:00.000Z,2023-07-11,sell,17613,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,M,26,,,17639,17584.25,,,,,,,,,,,,
p3,2023-07-11T13:45:00.000Z,2023-07-11,buy,17481.25,false,close_beyond_leg_terminus,,,,,,,,,2023,9,9,,,,W,36.75,,,17444.5,17548.5,,,,,,,,,,,,
p5,2023-07-11T13:45:00.000Z,2023-07-11,buy,17512,true,,2023-07-11T14:04:48.000Z,140.00,2023-07-11T19:50:00.000Z,29.25,2023-07-11T14:14:35.000Z,119.75,355.20,false,2023,10,9,,,,W,19.5,,,17492.5,17553,0,894,922,946,1341,1861,9,13,43,53,,
p1,2023-07-11T20:00:00.000Z,2023-07-11,sell,17651,false,post_cutoff_emission,,,,,,,,,2023,16,16,,,,M,13.75,,,17664.75,17603.75,,,,,,,,,,,,
p2,2023-07-11T20:15:00.000Z,2023-07-11,buy,17556.25,false,post_cutoff_emission,,,,,,,,,2023,16,16,,,,W,42.5,,,17513.75,17657,,,,,,,,,,,,
p3,2023-07-11T20:30:00.000Z,2023-07-11,sell,17668,false,post_cutoff_emission,,,,,,,,,2023,16,16,,,,M,22.25,,,17690.25,17636.25,,,,,,,,,,,,
p1,2023-07-12T02:00:00.000Z,2023-07-12,sell,17680.5,false,order_ttl_expired,,,,,,,,,2023,22,22,,,,M,42.75,,,17723.25,17620.25,,,,,,,,,,,,
p4,2023-07-12T05:45:00.000Z,2023-07-12,sell,17662.25,true,,2023-07-12T06:11:08.000Z,20.00,2023-07-12T07:15:03.000Z,218.75,2023-07-12T14:21:08.000Z,-162.75,828.87,true,2023,2,1,,,,M,12.5,,,17674.75,17646.75,376,500,2271,3835,,,5217,6026,18602,19147,21786,22733
p5,2023-07-12T06:00:00.000Z,2023-07-12,sell,17674.25,false,close_beyond_leg_terminus,,,,,,,,,2023,2,2,,,,M,29,,,17703.25,17648.25,,,,,,,,,,,,
p1,2023-07-12T06:30:00.000Z,2023-07-12,buy,17644,true,,2023-07-12T07:13:58.000Z,237.00,2023-07-12T14:21:08.000Z,1.75,2023-07-12T07:15:03.000Z,181.00,766.03,false,2023,3,2,,,,W,9.75,,,17634.25,17657,145,722,833,1350,8138,18963,,,,,,
p2,2023-07-12T07:00:00.000Z,2023-07-12,sell,17657.5,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,M,6,,,17663.5,17649,,,,,,,,,,,,
p4,2023-07-12T07:15:00.000Z,2023-07-12,buy,17615,false,close_beyond_leg_terminus,,,,,,,,,2023,3,3,,,,W,22.5,,,17592.5,17654,,,,,,,,,,,,
p1,2023-07-12T09:00:00.000Z,2023-07-12,sell,17701,true,,2023-07-12T12:30:01.000Z,15.50,2023-07-12T12:30:01.000Z,180.00,2023-07-12T14:21:08.000Z,-124.00,449.98,true,2023,8,5,,,,M,36.75,,,17737.75,17643.25,0,0,0,,,,0,0,0,0,0,4
p3,2023-07-12T10:00:00.000Z,2023-07-12,sell,17675.5,true,,2023-07-12T11:21:10.000Z,2.50,2023-07-12T11:24:16.000Z,205.50,2023-07-12T14:21:08.000Z,-149.50,518.83,true,2023,7,6,,,,M,8.75,,,17684.25,17654.75,,,,,,,296,837,2932,4131,4131,4131
