Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1108,Exit long,2025-09-30 03:30,X,24766,1,496090,-770,-0.16,55,0.01,-995,-0.20,69295,0.69
1108,Entry long,2025-09-30 03:15,B=1|T=20250930T0715,24804.5,1,496090,-770,-0.16,55,0.01,-995,-0.20,69295,0.69
1109,Exit long,2025-09-30 04:45,X,24801,1,495320,700,0.14,920,0.19,-100,-0.02,69995,0.70
1109,Entry long,2025-09-30 03:30,B=0|T=20250930T0730,24766,1,495320,700,0.14,920,0.19,-100,-0.02,69995,0.70
1110,Exit long,2025-09-30 05:00,X,24790.25,1,496020,-215,-0.04,105,0.02,-245,-0.05,69780,0.70
1110,Entry long,2025-09-30 04:45,B=1|T=20250930T0845,24801,1,496020,-215,-0.04,105,0.02,-245,-0.05,69780,0.70
1111,Exit long,2025-09-30 05:15,X,24804.25,1,495805,280,0.06,320,0.06,-85,-0.02,70060,0.70
1111,Entry long,2025-09-30 05:00,B=0|T=20250930T0900,24790.25,1,495805,280,0.06,320,0.06,-85,-0.02,70060,0.70
1112,Exit long,2025-09-30 05:45,X,24794.75,1,496085,-190,-0.04,320,0.06,-350,-0.07,69870,0.70
1112,Entry long,2025-09-30 05:15,B=1|T=20250930T0915,24804.25,1,496085,-190,-0.04,320,0.06,-350,-0.07,69870,0.70
1113,Exit long,2025-09-30 06:45,X,24808.5,1,495895,275,0.06,405,0.08,-415,-0.08,70145,0.70
1113,Entry long,2025-09-30 05:45,B=0|T=20250930T0945,24794.75,1,495895,275,0.06,405,0.08,-415,-0.08,70145,0.70
1114,Exit long,2025-09-30 08:00,X,24792.5,1,496170,-320,-0.06,170,0.03,-410,-0.08,69825,0.70
1114,Entry long,2025-09-30 06:45,B=1|T=20250930T1045,24808.5,1,496170,-320,-0.06,170,0.03,-410,-0.08,69825,0.70
1115,Exit long,2025-09-30 08:15,X,24816,1,495850,470,0.09,570,0.11,-70,-0.01,70295,0.70
1115,Entry long,2025-09-30 08:00,B=0|T=20250930T1200,24792.5,1,495850,470,0.09,570,0.11,-70,-0.01,70295,0.70
1116,Exit long,2025-09-30 09:45,X,24785.5,1,496320,-610,-0.12,580,0.12,-1875,-0.38,69685,0.70
1116,Entry long,2025-09-30 08:15,B=1|T=20250930T1215,24816,1,496320,-610,-0.12,580,0.12,-1875,-0.38,69685,0.70
1117,Exit long,2025-09-30 10:45,X,24842.25,1,495710,1135,0.23,1380,0.28,-770,-0.16,70820,0.71
1117,Entry long,2025-09-30 09:45,B=0|T=20250930T1345,24785.5,1,495710,1135,0.23,1380,0.28,-770,-0.16,70820,0.71
1118,Exit long,2025-09-30 11:15,X,24779.75,1,496845,-1250,-0.25,410,0.08,-1735,-0.35,69570,0.70
1118,Entry long,2025-09-30 10:45,B=1|T=20250930T1445,24842.25,1,496845,-1250,-0.25,410,0.08,-1735,-0.35,69570,0.70
1119,Exit long,2025-09-30 11:45,X,24810.75,1,495595,620,0.13,825,0.17,-365,-0.07,70190,0.70
1119,Entry long,2025-09-30 11:15,B=0|T=20250930T1515,24779.75,1,495595,620,0.13,825,0.17,-365,-0.07,70190,0.70
1120,Exit long,2025-09-30 12:00,X,24794.25,1,496215,-330,-0.07,175,0.04,-620,-0.12,69860,0.70
1120,Entry long,2025-09-30 11:45,B=1|T=20250930T1545,24810.75,1,496215,-330,-0.07,175,0.04,-620,-0.12,69860,0.70
1121,Exit long,2025-09-30 12:15,X,24810.5,1,495885,325,0.07,990,0.20,-115,-0.02,70185,0.70
1121,Entry long,2025-09-30 12:00,B=0|T=20250930T1600,24794.25,1,495885,325,0.07,990,0.20,-115,-0.02,70185,0.70
1122,Exit long,2025-09-30 12:45,X,24783.25,1,496210,-545,-0.11,275,0.06,-855,-0.17,69640,0.70
1122,Entry long,2025-09-30 12:15,B=1|T=20250930T1615,24810.5,1,496210,-545,-0.11,275,0.06,-855,-0.17,69640,0.70
1123,Exit long,2025-09-30 14:30,X,24838.25,1,495665,1100,0.22,1165,0.24,-1030,-0.21,70740,0.71
1123,Entry long,2025-09-30 12:45,B=0|T=20250930T1645,24783.25,1,495665,1100,0.22,1165,0.24,-1030,-0.21,70740,0.71
1124,Exit long,2025-09-30 15:00,X,24830,1,496765,-165,-0.03,285,0.06,-190,-0.04,70575,0.71
1124,Entry long,2025-09-30 14:30,B=1|T=20250930T1830,24838.25,1,496765,-165,-0.03,285,0.06,-190,-0.04,70575,0.71
1125,Exit long,2025-09-30 15:15,X,24861.5,1,496600,630,0.13,715,0.14,-170,-0.03,71205,0.71
1125,Entry long,2025-09-30 15:00,B=0|T=20250930T1900,24830,1,496600,630,0.13,715,0.14,-170,-0.03,71205,0.71
1126,Exit long,2025-09-30 15:30,X,24845,1,497230,-330,-0.07,335,0.07,-510,-0.10,70875,0.71
1126,Entry long,2025-09-30 15:15,B=1|T=20250930T1915,24861.5,1,497230,-330,-0.07,335,0.07,-510,-0.10,70875,0.71
1127,Exit long,2025-09-30 15:45,X,24898.25,1,496900,1065,0.21,1375,0.28,-40,-0.01,71940,0.72
1127,Entry long,2025-09-30 15:30,B=0|T=20250930T1930,24845,1,496900,1065,0.21,1375,0.28,-40,-0.01,71940,0.72
1128,Exit long,2025-09-30 16:30,X,24837.5,1,497965,-1215,-0.24,60,0.01,-1270,-0.26,70725,0.71
1128,Entry long,2025-09-30 15:45,B=1|T=20250930T1945,24898.25,1,497965,-1215,-0.24,60,0.01,-1270,-0.26,70725,0.71
1129,Exit long,2025-09-30 16:45,X,24838.25,1,496750,15,0.00,225,0.05,-20,0.00,70740,0.71
1129,Entry long,2025-09-30 16:30,B=0|T=20250930T2030,24837.5,1,496750,15,0.00,225,0.05,-20,0.00,70740,0.71
1130,Exit long,2025-09-30 18:45,X,24835.5,1,496765,-55,-0.01,770,0.16,-325,-0.07,70685,0.71
1130,Entry long,2025-09-30 16:45,B=1|T=20250930T2045,24838.25,1,496765,-55,-0.01,770,0.16,-325,-0.07,70685,0.71
1131,Exit long,2025-10-01 07:00,X,24767.75,1,496710,-1355,-0.27,265,0.05,-4045,-0.81,69330,0.69
1131,Entry long,2025-09-30 18:45,B=0|T=20250930T2245,24835.5,1,496710,-1355,-0.27,265,0.05,-4045,-0.81,69330,0.69
1132,Exit long,2025-10-01 22:45,X,25057.25,1,495355,5790,1.17,6175,1.25,-835,-0.17,75120,0.75
1132,Entry long,2025-10-01 07:00,B=1|T=20251001T1100,24767.75,1,495355,5790,1.17,6175,1.25,-835,-0.17,75120,0.75
1133,Exit long,2025-10-02 09:00,X,25172.5,1,501145,2305,0.46,2430,0.48,-345,-0.07,77425,0.77
1133,Entry long,2025-10-01 22:45,B=0|T=20251002T0245,25057.25,1,501145,2305,0.46,2430,0.48,-345,-0.07,77425,0.77
1134,Exit long,2025-10-02 09:30,X,25048.5,1,503450,-2480,-0.49,150,0.03,-2725,-0.54,74945,0.75
1134,Entry long,2025-10-02 09:00,B=1|T=20251002T1300,25172.5,1,503450,-2480,-0.49,150,0.03,-2725,-0.54,74945,0.75
1135,Exit long,2025-10-02 14:45,X,25112.25,1,500970,1275,0.25,1430,0.29,-1095,-0.22,76220,0.76
1135,Entry long,2025-10-02 09:30,B=0|T=20251002T1330,25048.5,1,500970,1275,0.25,1430,0.29,-1095,-0.22,76220,0.76
1136,Exit long,2025-10-02 16:30,X,25101.25,1,502245,-220,-0.04,285,0.06,-425,-0.08,76000,0.76
1136,Entry long,2025-10-02 14:45,B=1|T=20251002T1845,25112.25,1,502245,-220,-0.04,285,0.06,-425,-0.08,76000,0.76
1137,Exit long,2025-10-02 19:00,X,25115,1,502025,275,0.05,285,0.06,-565,-0.11,76275,0.76
1137,Entry long,2025-10-02 16:30,B=0|T=20251002T2030,25101.25,1,502025,275,0.05,285,0.06,-565,-0.11,76275,0.76
1138,Exit long,2025-10-03 06:15,X,25178.5,1,502300,1270,0.25,1630,0.32,-110,-0.02,77545,0.78
1138,Entry long,2025-10-02 19:00,B=1|T=20251002T2300,25115,1,502300,1270,0.25,1630,0.32,-110,-0.02,77545,0.78
1139,Exit long,2025-10-05 19:15,X,25066.75,1,503570,-2235,-0.44,50,0.01,-5105,-1.01,75310,0.75
1139,Entry long,2025-10-03 06:15,B=0|T=20251003T1015,25178.5,1,503570,-2235,-0.44,50,0.01,-5105,-1.01,75310,0.75
1140,Exit long,2025-10-06 10:30,X,25131,1,501335,1285,0.26,3495,0.70,-425,-0.08,76595,0.77
1140,Entry long,2025-10-05 19:15,B=1|T=20251005T2315,25066.75,1,501335,1285,0.26,3495,0.70,-425,-0.08,76595,0.77
1141,Exit long,2025-10-06 10:45,X,25152.25,1,502620,425,0.08,540,0.11,-115,-0.02,77020,0.77
1141,Entry long,2025-10-06 10:30,B=0|T=20251006T1430,25131,1,502620,425,0.08,540,0.11,-115,-0.02,77020,0.77
1142,Exit long,2025-10-06 13:00,X,25193,1,503045,815,0.16,1275,0.25,-185,-0.04,77835,0.78
1142,Entry long,2025-10-06 10:45,B=1|T=20251006T1445,25152.25,1,503045,815,0.16,1275,0.25,-185,-0.04,77835,0.78
1143,Exit long,2025-10-06 13:15,X,25221,1,503860,560,0.11,775,0.15,-200,-0.04,78395,0.78
1143,Entry long,2025-10-06 13:00,B=0|T=20251006T1700,25193,1,503860,560,0.11,775,0.15,-200,-0.04,78395,0.78
1144,Exit long,2025-10-06 15:15,X,25223.25,1,504420,45,0.01,635,0.13,-290,-0.06,78440,0.78
1144,Entry long,2025-10-06 13:15,B=1|T=20251006T1715,25221,1,504420,45,0.01,635,0.13,-290,-0.06,78440,0.78
1145,Exit long,2025-10-07 05:00,X,25186.75,1,504465,-730,-0.14,125,0.02,-2015,-0.40,77710,0.78
1145,Entry long,2025-10-06 15:15,B=0|T=20251006T1915,25223.25,1,504465,-730,-0.14,125,0.02,-2015,-0.40,77710,0.78
1146,Exit long,2025-10-07 10:45,X,25186,1,503735,-15,0.00,1765,0.35,-335,-0.07,77695,0.78
1146,Entry long,2025-10-07 05:00,B=1|T=20251007T0900,25186.75,1,503735,-15,0.00,1765,0.35,-335,-0.07,77695,0.78
1147,Exit long,2025-10-07 21:00,X,25073,1,503720,-2260,-0.45,110,0.02,-4025,-0.80,75435,0.75
1147,Entry long,2025-10-07 10:45,B=0|T=20251007T1445,25186,1,503720,-2260,-0.45,110,0.02,-4025,-0.80,75435,0.75
1148,Exit long,2025-10-08 21:00,X,25333.5,1,501460,5210,1.04,6420,1.28,-935,-0.19,80645,0.81
1148,Entry long,2025-10-07 21:00,B=1|T=20251008T0100,25073,1,501460,5210,1.04,6420,1.28,-935,-0.19,80645,0.81
1149,Exit long,2025-10-09 15:15,X,25265.25,1,506670,-1365,-0.27,685,0.14,-3455,-0.68,79280,0.79
1149,Entry long,2025-10-08 21:00,B=0|T=20251009T0100,25333.5,1,506670,-1365,-0.27,685,0.14,-3455,-0.68,79280,0.79
1150,Exit long,2025-10-10 02:45,X,25303.75,1,505305,770,0.15,1800,0.36,-55,-0.01,80050,0.80
1150,Entry long,2025-10-09 15:15,B=1|T=20251009T1915,25265.25,1,505305,770,0.15,1800,0.36,-55,-0.01,80050,0.80
1151,Exit long,2025-10-10 03:00,X,25310.75,1,506075,140,0.03,380,0.08,-25,0.00,80190,0.80
1151,Entry long,2025-10-10 02:45,B=0|T=20251010T0645,25303.75,1,506075,140,0.03,380,0.08,-25,0.00,80190,0.80
1152,Exit long,2025-10-10 05:00,X,25311.75,1,506215,20,0.00,635,0.13,-415,-0.08,80210,0.80
1152,Entry long,2025-10-10 03:00,B=1|T=20251010T0700,25310.75,1,506215,20,0.00,635,0.13,-415,-0.08,80210,0.80
1153,Exit long,2025-10-10 07:45,X,25323.25,1,506235,230,0.05,255,0.05,-1215,-0.24,80440,0.80
1153,Entry long,2025-10-10 05:00,B=0|T=20251010T0900,25311.75,1,506235,230,0.05,255,0.05,-1215,-0.24,80440,0.80
1154,Exit long,2025-10-10 08:15,X,25326.5,1,506465,65,0.01,235,0.05,-130,-0.03,80505,0.81
1154,Entry long,2025-10-10 07:45,B=1|T=20251010T1145,25323.25,1,506465,65,0.01,235,0.05,-130,-0.03,80505,0.81
1155,Exit long,2025-10-10 09:30,X,25368.25,1,506530,835,0.16,1005,0.20,-755,-0.15,81340,0.81
1155,Entry long,2025-10-10 08:15,B=0|T=20251010T1215,25326.5,1,506530,835,0.16,1005,0.20,-755,-0.15,81340,0.81
1156,Exit long,2025-10-10 10:00,X,25328.5,1,507365,-795,-0.16,395,0.08,-1125,-0.22,80545,0.81
1156,Entry long,2025-10-10 09:30,B=1|T=20251010T1330,25368.25,1,507365,-795,-0.16,395,0.08,-1125,-0.22,80545,0.81
1157,Exit long,2025-10-10 10:15,X,25335,1,506570,130,0.03,520,0.10,-505,-0.10,80675,0.81
1157,Entry long,2025-10-10 10:00,B=0|T=20251010T1400,25328.5,1,506570,130,0.03,520,0.10,-505,-0.10,80675,0.81
1158,Exit long,2025-10-10 10:45,X,25194.5,1,506700,-2810,-0.55,435,0.09,-4145,-0.82,77865,0.78
1158,Entry long,2025-10-10 10:15,B=1|T=20251010T1415,25335,1,506700,-2810,-0.55,435,0.09,-4145,-0.82,77865,0.78
1159,Exit long,2025-10-12 19:15,X,24735.25,1,503890,-9185,-1.82,30,0.01,-20720,-4.11,68680,0.69
1159,Entry long,2025-10-10 10:45,B=0|T=20251010T1445,25194.5,1,503890,-9185,-1.82,30,0.01,-20720,-4.11,68680,0.69
1160,Exit long,2025-10-13 10:15,X,24824,1,494705,1775,0.36,4210,0.85,-275,-0.06,70455,0.70
1160,Entry long,2025-10-12 19:15,B=1|T=20251012T2315,24735.25,1,494705,1775,0.36,4210,0.85,-275,-0.06,70455,0.70
1161,Exit long,2025-10-13 12:45,X,24948.25,1,496480,2485,0.50,2645,0.53,-1600,-0.32,72940,0.73
1161,Entry long,2025-10-13 10:15,B=0|T=20251013T1415,24824,1,496480,2485,0.50,2645,0.53,-1600,-0.32,72940,0.73
1162,Exit long,2025-10-13 13:00,X,24916,1,498965,-645,-0.13,215,0.04,-830,-0.17,72295,0.72
1162,Entry long,2025-10-13 12:45,B=1|T=20251013T1645,24948.25,1,498965,-645,-0.13,215,0.04,-830,-0.17,72295,0.72
1163,Exit long,2025-10-13 14:15,X,24951,1,498320,700,0.14,800,0.16,-550,-0.11,72995,0.73
1163,Entry long,2025-10-13 13:00,B=0|T=20251013T1700,24916,1,498320,700,0.14,800,0.16,-550,-0.11,72995,0.73
1164,Exit long,2025-10-13 14:30,X,24921.25,1,499020,-595,-0.12,280,0.06,-900,-0.18,72400,0.72
1164,Entry long,2025-10-13 14:15,B=1|T=20251013T1815,24951,1,499020,-595,-0.12,280,0.06,-900,-0.18,72400,0.72
1165,Exit long,2025-10-13 20:00,X,24944,1,498425,455,0.09,590,0.12,-765,-0.15,72855,0.73
1165,Entry long,2025-10-13 14:30,B=0|T=20251013T1830,24921.25,1,498425,455,0.09,590,0.12,-765,-0.15,72855,0.73
1166,Exit long,2025-10-13 22:45,X,24954.25,1,498880,205,0.04,2005,0.40,-10,0.00,73060,0.73
1166,Entry long,2025-10-13 20:00,B=1|T=20251014T0000,24944,1,498880,205,0.04,2005,0.40,-10,0.00,73060,0.73
1167,Exit long,2025-10-14 09:00,X,24646,1,499085,-6165,-1.24,80,0.02,-9035,-1.81,66895,0.67
1167,Entry long,2025-10-13 22:45,B=0|T=20251014T0245,24954.25,1,499085,-6165,-1.24,80,0.02,-9035,-1.81,66895,0.67
1168,Exit long,2025-10-14 09:30,X,24452.25,1,492920,-3875,-0.79,25,0.01,-4305,-0.87,63020,0.63
1168,Entry long,2025-10-14 09:00,B=1|T=20251014T1300,24646,1,492920,-3875,-0.79,25,0.01,-4305,-0.87,63020,0.63
1169,Exit long,2025-10-14 10:15,X,24720.75,1,489045,5370,1.10,5455,1.12,-625,-0.13,68390,0.68
1169,Entry long,2025-10-14 09:30,B=0|T=20251014T1330,24452.25,1,489045,5370,1.10,5455,1.12,-625,-0.13,68390,0.68
1170,Exit long,2025-10-14 15:30,X,24717.5,1,494415,-65,-0.01,4535,0.92,-1010,-0.20,68325,0.68
1170,Entry long,2025-10-14 10:15,B=1|T=20251014T1415,24720.75,1,494415,-65,-0.01,4535,0.92,-1010,-0.20,68325,0.68
1171,Exit long,2025-10-14 19:00,X,24800.75,1,494350,1665,0.34,1975,0.40,-635,-0.13,69990,0.70
1171,Entry long,2025-10-14 15:30,B=0|T=20251014T1930,24717.5,1,494350,1665,0.34,1975,0.40,-635,-0.13,69990,0.70
1172,Exit long,2025-10-14 20:00,X,24747.5,1,496015,-1065,-0.21,340,0.07,-1195,-0.24,68925,0.69
1172,Entry long,2025-10-14 19:00,B=1|T=20251014T2300,24800.75,1,496015,-1065,-0.21,340,0.07,-1195,-0.24,68925,0.69
1173,Exit long,2025-10-14 20:15,X,24770.25,1,494950,455,0.09,485,0.10,-140,-0.03,69380,0.69
1173,Entry long,2025-10-14 20:00,B=0|T=20251015T0000,24747.5,1,494950,455,0.09,485,0.10,-140,-0.03,69380,0.69
1174,Exit long,2025-10-14 22:00,X,24825,1,495405,1095,0.22,1175,0.24,-305,-0.06,70475,0.70
1174,Entry long,2025-10-14 20:15,B=1|T=20251015T0015,24770.25,1,495405,1095,0.22,1175,0.24,-305,-0.06,70475,0.70
1175,Exit long,2025-10-14 22:15,X,24845.75,1,496500,415,0.08,615,0.12,-20,0.00,70890,0.71
1175,Entry long,2025-10-14 22:00,B=0|T=20251015T0200,24825,1,496500,415,0.08,615,0.12,-20,0.00,70890,0.71
1176,Exit long,2025-10-14 22:30,X,24823.25,1,496915,-450,-0.09,100,0.02,-560,-0.11,70440,0.70
1176,Entry long,2025-10-14 22:15,B=1|T=20251015T0215,24845.75,1,496915,-450,-0.09,100,0.02,-560,-0.11,70440,0.70
1177,Exit long,2025-10-15 01:00,X,24893.75,1,496465,1410,0.28,1465,0.30,-690,-0.14,71850,0.72
1177,Entry long,2025-10-14 22:30,B=0|T=20251015T0230,24823.25,1,496465,1410,0.28,1465,0.30,-690,-0.14,71850,0.72
1178,Exit long,2025-10-15 11:30,X,24960.25,1,497875,1330,0.27,4425,0.89,-505,-0.10,73180,0.73
1178,Entry long,2025-10-15 01:00,B=1|T=20251015T0500,24893.75,1,497875,1330,0.27,4425,0.89,-505,-0.10,73180,0.73
1179,Exit long,2025-10-16 01:30,X,24962.75,1,499205,50,0.01,640,0.13,-5940,-1.19,73230,0.73
1179,Entry long,2025-10-15 11:30,B=0|T=20251015T1530,24960.25,1,499205,50,0.01,640,0.13,-5940,-1.19,73230,0.73
1180,Exit long,2025-10-16 11:15,X,25038.5,1,499255,1515,0.30,4335,0.87,-570,-0.11,74745,0.75
1180,Entry long,2025-10-16 01:30,B=1|T=20251016T0530,24962.75,1,499255,1515,0.30,4335,0.87,-570,-0.11,74745,0.75
1181,Exit long,2025-10-17 06:30,X,24541.5,1,500770,-9940,-1.98,695,0.14,-12570,-2.51,64805,0.65
1181,Entry long,2025-10-16 11:15,B=0|T=20251016T1515,25038.5,1,500770,-9940,-1.98,695,0.14,-12570,-2.51,64805,0.65
1182,Exit long,2025-10-19 20:00,X,24991.5,1,490830,9000,1.83,11155,2.27,-695,-0.14,73805,0.74
1182,Entry long,2025-10-17 06:30,B=1|T=20251017T1030,24541.5,1,490830,9000,1.83,11155,2.27,-695,-0.14,73805,0.74
1183,Exit long,2025-10-19 20:30,X,25018.5,1,499830,540,0.11,565,0.11,-715,-0.14,74345,0.74
1183,Entry long,2025-10-19 20:00,B=0|T=20251020T0000,24991.5,1,499830,540,0.11,565,0.11,-715,-0.14,74345,0.74
1184,Exit long,2025-10-19 21:45,X,25046.75,1,500370,565,0.11,1160,0.23,-50,-0.01,74910,0.75
1184,Entry long,2025-10-19 20:30,B=1|T=20251020T0030,25018.5,1,500370,565,0.11,1160,0.23,-50,-0.01,74910,0.75
1185,Exit long,2025-10-20 09:30,X,25189,1,500935,2845,0.57,3565,0.71,-400,-0.08,77755,0.78
1185,Entry long,2025-10-19 21:45,B=0|T=20251020T0145,25046.75,1,500935,2845,0.57,3565,0.71,-400,-0.08,77755,0.78
1186,Exit long,2025-10-20 18:00,X,25309.75,1,503780,2415,0.48,3310,0.66,-145,-0.03,80170,0.80
1186,Entry long,2025-10-20 09:30,B=1|T=20251020T1330,25189,1,503780,2415,0.48,3310,0.66,-145,-0.03,80170,0.80
1187,Exit long,2025-10-20 18:15,X,25322.5,1,506195,255,0.05,390,0.08,-30,-0.01,80425,0.80
1187,Entry long,2025-10-20 18:00,B=0|T=20251020T2200,25309.75,1,506195,255,0.05,390,0.08,-30,-0.01,80425,0.80
1188,Exit long,2025-10-20 18:30,X,25321.5,1,506450,-20,0.00,70,0.01,-210,-0.04,80405,0.80
1188,Entry long,2025-10-20 18:15,B=1|T=20251020T2215,25322.5,1,506450,-20,0.00,70,0.01,-210,-0.04,80405,0.80
1189,Exit long,2025-10-20 19:00,X,25336.5,1,506430,300,0.06,470,0.09,-95,-0.02,80705,0.81
1189,Entry long,2025-10-20 18:30,B=0|T=20251020T2230,25321.5,1,506430,300,0.06,470,0.09,-95,-0.02,80705,0.81
1190,Exit long,2025-10-20 19:15,X,25339,1,506730,50,0.01,50,0.01,-245,-0.05,80755,0.81
1190,Entry long,2025-10-20 19:00,B=1|T=20251020T2300,25336.5,1,506730,50,0.01,50,0.01,-245,-0.05,80755,0.81
1191,Exit long,2025-10-21 12:15,X,25336.25,1,506780,-55,-0.01,580,0.11,-2715,-0.54,80700,0.81
1191,Entry long,2025-10-20 19:15,B=0|T=20251020T2315,25339,1,506780,-55,-0.01,580,0.11,-2715,-0.54,80700,0.81
1192,Exit long,2025-10-21 12:30,X,25333,1,506725,-65,-0.01,120,0.02,-280,-0.06,80635,0.81
1192,Entry long,2025-10-21 12:15,B=1|T=20251021T1615,25336.25,1,506725,-65,-0.01,120,0.02,-280,-0.06,80635,0.81
1193,Exit long,2025-10-21 22:00,X,25273,1,506660,-1200,-0.24,310,0.06,-2370,-0.47,79435,0.79
1193,Entry long,2025-10-21 12:30,B=0|T=20251021T1630,25333,1,506660,-1200,-0.24,310,0.06,-2370,-0.47,79435,0.79
1194,Exit long,2025-10-21 23:00,X,25259.5,1,505460,-270,-0.05,185,0.04,-315,-0.06,79165,0.79
1194,Entry long,2025-10-21 22:00,B=1|T=20251022T0200,25273,1,505460,-270,-0.05,185,0.04,-315,-0.06,79165,0.79
1195,Exit long,2025-10-21 23:45,X,25290.75,1,505190,625,0.12,665,0.13,-310,-0.06,79790,0.80
1195,Entry long,2025-10-21 23:00,B=0|T=20251022T0300,25259.5,1,505190,625,0.12,665,0.13,-310,-0.06,79790,0.80
1196,Exit long,2025-10-22 04:00,X,25267.5,1,505815,-465,-0.09,950,0.19,-560,-0.11,79325,0.79
1196,Entry long,2025-10-21 23:45,B=1|T=20251022T0345,25290.75,1,505815,-465,-0.09,950,0.19,-560,-0.11,79325,0.79
1197,Exit long,2025-10-22 04:15,X,25267,1,505350,-10,0.00,35,0.01,-245,-0.05,79315,0.79
1197,Entry long,2025-10-22 04:00,B=0|T=20251022T0800,25267.5,1,505350,-10,0.00,35,0.01,-245,-0.05,79315,0.79
1198,Exit long,2025-10-22 04:30,X,25260.75,1,505340,-125,-0.02,170,0.03,-240,-0.05,79190,0.79
1198,Entry long,2025-10-22 04:15,B=1|T=20251022T0815,25267,1,505340,-125,-0.02,170,0.03,-240,-0.05,79190,0.79
1199,Exit long,2025-10-22 04:45,X,25267.25,1,505215,130,0.03,270,0.05,-195,-0.04,79320,0.79
1199,Entry long,2025-10-22 04:30,B=0|T=20251022T0830,25260.75,1,505215,130,0.03,270,0.05,-195,-0.04,79320,0.79
1200,Exit long,2025-10-22 05:00,X,25246.5,1,505345,-415,-0.08,0,0.00,-595,-0.12,78905,0.79
1200,Entry long,2025-10-22 04:45,B=1|T=20251022T0845,25267.25,1,505345,-415,-0.08,0,0.00,-595,-0.12,78905,0.79
1201,Exit long,2025-10-22 05:15,X,25257.75,1,504930,225,0.04,315,0.06,-300,-0.06,79130,0.79
1201,Entry long,2025-10-22 05:00,B=0|T=20251022T0900,25246.5,1,504930,225,0.04,315,0.06,-300,-0.06,79130,0.79
1202,Exit long,2025-10-22 07:15,X,25236.25,1,505155,-430,-0.09,955,0.19,-605,-0.12,78700,0.79
1202,Entry long,2025-10-22 05:15,B=1|T=20251022T0915,25257.75,1,505155,-430,-0.09,955,0.19,-605,-0.12,78700,0.79
1203,Exit long,2025-10-22 08:00,X,25251.5,1,504725,305,0.06,410,0.08,-595,-0.12,79005,0.79
1203,Entry long,2025-10-22 07:15,B=0|T=20251022T1115,25236.25,1,504725,305,0.06,410,0.08,-595,-0.12,79005,0.79
1204,Exit long,2025-10-22 09:00,X,25272.75,1,505030,425,0.08,485,0.10,-175,-0.03,79430,0.79
1204,Entry long,2025-10-22 08:00,B=1|T=20251022T1200,25251.5,1,505030,425,0.08,485,0.10,-175,-0.03,79430,0.79
1205,Exit long,2025-10-22 21:00,X,25065,1,505455,-4155,-0.82,330,0.07,-9360,-1.85,75275,0.75
1205,Entry long,2025-10-22 09:00,B=0|T=20251022T1300,25272.75,1,505455,-4155,-0.82,330,0.07,-9360,-1.85,75275,0.75
1206,Exit long,2025-10-23 07:00,X,25002,1,501300,-1260,-0.25,1260,0.25,-1545,-0.31,74015,0.74
1206,Entry long,2025-10-22 21:00,B=1|T=20251023T0100,25065,1,501300,-1260,-0.25,1260,0.25,-1545,-0.31,74015,0.74
1207,Exit long,2025-10-23 09:30,X,25092.25,1,500040,1805,0.36,1805,0.36,-1300,-0.26,75820,0.76
1207,Entry long,2025-10-23 07:00,B=0|T=20251023T1100,25002,1,500040,1805,0.36,1805,0.36,-1300,-0.26,75820,0.76
1208,Exit long,2025-10-24 01:30,X,25343.75,1,501845,5030,1.00,5060,1.01,-165,-0.03,80850,0.81
1208,Entry long,2025-10-23 09:30,B=1|T=20251023T1330,25092.25,1,501845,5030,1.00,5060,1.01,-165,-0.03,80850,0.81
1209,Exit long,2025-10-24 02:00,X,25366,1,506875,445,0.09,530,0.10,-70,-0.01,81295,0.81
1209,Entry long,2025-10-24 01:30,B=0|T=20251024T0530,25343.75,1,506875,445,0.09,530,0.10,-70,-0.01,81295,0.81
1210,Exit long,2025-10-24 03:00,X,25353.5,1,507320,-250,-0.05,310,0.06,-320,-0.06,81045,0.81
1210,Entry long,2025-10-24 02:00,B=1|T=20251024T0600,25366,1,507320,-250,-0.05,310,0.06,-320,-0.06,81045,0.81
1211,Exit long,2025-10-24 08:30,X,25470.25,1,507070,2335,0.46,3395,0.67,-590,-0.12,83380,0.83
1211,Entry long,2025-10-24 03:00,B=0|T=20251024T0700,25353.5,1,507070,2335,0.46,3395,0.67,-590,-0.12,83380,0.83
1212,Exit long,2025-10-27 02:30,X,25791.75,1,509405,6430,1.26,6635,1.30,-810,-0.16,89810,0.90
1212,Entry long,2025-10-24 08:30,B=1|T=20251024T1230,25470.25,1,509405,6430,1.26,6635,1.30,-810,-0.16,89810,0.90
1213,Exit long,2025-10-27 10:15,X,25868.5,1,515835,1535,0.30,1680,0.33,-465,-0.09,91345,0.91
1213,Entry long,2025-10-27 02:30,B=0|T=20251027T0630,25791.75,1,515835,1535,0.30,1680,0.33,-465,-0.09,91345,0.91
1214,Exit long,2025-10-27 10:45,X,25857.5,1,517370,-220,-0.04,470,0.09,-345,-0.07,91125,0.91
1214,Entry long,2025-10-27 10:15,B=1|T=20251027T1415,25868.5,1,517370,-220,-0.04,470,0.09,-345,-0.07,91125,0.91
