kind,date,d,s,dur,vol,mult,dir,imp,rel5,r5sign,fwd1m,fwd5m,fwd15m,fwd60m,front,onesided,disp
block,2021-07-27,135,9479,4,487,,-1,,,,-6.25,-24,-37,-15.5,0.7618,0.7413,3.602
block,2021-07-27,135,9577,3,181,,-1,,,,-2.5,-5.5,-26.25,-4.75,0.337,0.326,2.767
block,2021-07-27,135,10491,3,172,,1,,,,-3,-7.25,-11.25,-68,0.3547,1,3.939
block,2021-07-27,135,11159,3,173,,1,,,,-6.75,5,15,-39.75,0.3353,0.3295,0.8314
block,2021-07-27,135,12466,3,186,,1,,,,-2.75,-0.25,-0.75,-1.5,0.2742,0.4516,2.074
block,2021-07-27,135,13049,4,423,,-1,,,,-17.25,-17.75,19.5,-21.75,0.6383,0.721,2.553
block,2021-07-27,135,13568,3,327,,-1,,,,-1.5,14.25,9.75,-47,0.4679,0.6606,3.967
block,2021-07-27,135,13799,3,478,,-1,,,,4.75,13.25,1.75,-66,0.6004,0.5983,5.87
block,2021-07-27,135,13870,5,414,,-1,,,,-0.5,5,-9.75,-79.75,0.5217,0.1957,0.7059
block,2021-07-27,135,14098,4,324,,-1,,,,1.5,-2,-30.25,-97.25,0.463,0.4444,0.6923
block,2021-07-27,135,14433,3,276,,1,,,,1.25,-2.25,17,72.75,0.2355,0.471,2.393
block,2021-07-27,135,16640,3,209,,1,,,,-3.25,8,44.5,100,0.2392,0.5215,2.319
block,2021-07-27,135,22334,4,432,,-1,,,,4.25,-16.25,-24.75,,0.4514,1,3.931
block,2021-07-27,135,22629,3,259,,1,,,,-11.25,-0.75,33.5,,0.2201,1,2.484
block,2021-07-28,136,2941,4,660,,1,,,,12,20,41.25,13.25,0.6167,0.6212,2.885
block,2021-07-28,136,3848,3,661,,-1,,,,6,18.25,48.25,49.75,0.2224,0.5552,4.399
block,2021-07-28,136,4570,3,338,,-1,,,,-1.25,-18.5,-36.5,-0,0.3373,1,1.513
block,2021-07-28,136,5024,3,319,,1,,,,9.75,4.75,19.75,-49.25,0.3072,0.2539,0.7442
block,2021-07-28,136,6573,3,280,,-1,,,,-1,11.75,16,27.25,0.2214,0.5214,2.605
block,2021-07-28,136,16324,4,368,,-1,,,,9,-38.25,-56,-57.5,0.6277,0.6196,10.2
block,2021-07-28,136,16334,7,1029,,-1,,,,-40.5,-51.75,-76.5,-84.75,0.4441,0.31,2.143
block,2021-07-28,136,16400,5,378,,1,,,,31.75,25.75,44,49.5,0.336,0.1852,1.877
block,2021-07-28,136,16442,3,244,,1,,,,22.5,13,32.5,33.5,0.2582,0.3934,8.158
block,2021-07-28,136,16446,9,940,,1,,,,9.25,-2.5,17.5,17.5,0.3372,0.3723,5.263
block,2021-07-28,136,16456,5,336,,-1,,,,-13.25,1,-20.5,-23,0.375,0.05357,1.263
block,2021-07-28,136,16465,10,986,,1,,,,-1.25,-19,8.25,12.75,0.5172,0.14,1.5
block,2021-07-28,136,16558,3,220,,1,,,,-10,-19.5,1.75,-1.75,0.2682,0.4182,0.2941
block,2021-07-28,136,16783,5,584,,-1,,,,-18,-34.5,-41.25,-43.75,0.3322,0.7979,8.558
block,2021-07-28,136,16980,3,183,,1,,,,2.75,7.5,-0.25,14.25,0.2842,1,8.062
block,2021-07-28,136,17212,3,183,,1,,,,0,-8.25,-13.5,10.5,0.3279,0.3224,1.724
block,2021-07-28,136,17519,5,678,,-1,,,,-9,-11.25,1.25,-32.5,0.4263,0.4454,6.182
block,2021-07-28,136,17879,3,269,,1,,,,4.75,-5.5,11.5,18.75,0.2156,0.5688,0.3191
block,2021-07-28,136,18707,6,776,,1,,,,4,2.25,-0.5,10,0.4497,0.8454,6.441
block,2021-07-28,136,18722,4,261,,1,,,,0.75,3.5,-4.75,6.25,0.5556,0.6092,3.237
block,2021-07-28,136,19415,3,229,,-1,,,,2.25,13.75,26.25,4.5,0.4498,0.4672,4.138
block,2021-07-28,136,20986,3,1004,,-1,,,,-7,3.25,-14.25,,0.8436,0.6873,12.21
block,2021-07-29,137,4262,4,696,,1,,,,-1.25,-8.25,3.75,-11,0.5632,0.3276,1.398
block,2021-07-29,137,9480,3,205,,1,,,,1.75,4.5,10.25,-7,0.2976,1,1.573
block,2021-07-29,137,12153,3,190,,1,,,,-1.75,-3.75,3.25,7.25,0.3947,0.4526,1.437
block,2021-07-29,137,22194,3,262,,1,,,,0.75,-0.25,-3.5,,0.5229,0.7328,2.703
block,2021-07-30,138,5961,3,320,,1,,,,3.25,4.75,-8.75,-0.25,0.5,0.5188,2.612
block,2021-07-30,138,7779,3,233,,-1,,,,-3.5,-4.75,-10.25,-43.75,0.3176,1,2.828
block,2021-07-30,138,10266,3,376,,1,,,,0,-8.25,-3.5,-1,0.1676,1,3.077
block,2021-07-30,138,21341,4,719,,1,,,,-8.5,1,3.25,,0.4548,1,5.435
block,2021-08-02,139,7774,3,241,,-1,,,,7,3.75,23,54.25,0.4149,0.1162,0.5607
block,2021-08-02,139,9027,4,334,,-1,,,,0.5,16.5,23.5,15,0.509,1,2.629
block,2021-08-02,139,9599,5,289,,-1,,,,2.5,-9.25,-16.5,-28.25,0.4014,0.6194,0.4265
block,2021-08-02,139,21146,4,536,,-1,,,,2.25,10.25,19.75,,0.3358,0.1716,2.4
block,2021-08-02,139,22069,3,377,,-1,,,,-4.25,1.5,3.75,,0.3767,1,2.796
block,2021-08-03,140,1874,4,682,,1,,,,3.5,7.5,-33.75,2.5,0.6276,0.1672,0.1056
block,2021-08-03,140,3252,3,393,,1,,,,6.75,20.5,-26.5,-38.75,0.3384,1,2.069
block,2021-08-03,140,3308,3,446,,1,,,,7.75,17.5,-17.75,-49,0.3363,0.4753,2.036
block,2021-08-03,140,6791,3,261,,1,,,,-7.25,-17.75,32.5,110,0.2797,1,4.502
block,2021-08-03,140,7035,5,1168,,-1,,,,-2.25,-34.75,-51.25,-121.8,0.6438,0.6661,2.805
block,2021-08-03,140,7052,4,508,,-1,,,,-14,-45.75,-65,-130,0.6614,0.3228,0.5195
block,2021-08-03,140,7512,3,386,,1,,,,5,0.5,66.5,86.25,0.4041,1,3.818
block,2021-08-03,140,7557,4,459,,1,,,,-0.5,-4.75,65,80,0.4902,0.7342,2.864
block,2021-08-03,140,7991,3,608,,1,,,,16.75,54,75.25,83.25,0.2237,1,3.288
block,2021-08-03,140,8022,3,504,,1,,,,4,40.75,64.5,71.75,0.621,1,4.384
block,2021-08-03,140,8155,7,1074,,1,,,,15.5,27,52,42.75,0.4628,0.3054,1.355
block,2021-08-03,140,8180,3,483,,1,,,,5.5,9.5,39.5,23.5,0.2567,1,4.138
block,2021-08-03,140,8220,3,339,,1,,,,6.25,17.25,43,29.25,0.4041,0.3215,1.714
block,2021-08-03,140,8243,4,595,,1,,,,-7.5,12.25,29.5,17.5,0.5714,1,3.714
block,2021-08-03,140,8996,7,1171,,1,,,,-4.25,0,-9.75,-3,0.5354,0.5969,1.527
block,2021-08-03,140,9120,3,394,,1,,,,-2.5,-0.75,-18.25,8.5,0.3706,0.5127,2.41
block,2021-08-03,140,9242,3,430,,1,,,,-9.25,-20.5,-22.25,6.25,0.2302,1,3.249
block,2021-08-03,140,12672,3,257,,1,,,,10,15,14.75,6,0.1946,1,3.49
block,2021-08-03,140,12700,3,188,,1,,,,3.25,8.75,7,0.25,0.4415,0.7234,1.074
block,2021-08-03,140,12711,3,346,,1,,,,2.75,9.5,6.5,-0.5,0.1965,0.659,0.5369
block,2021-08-03,140,16397,3,347,,-1,,,,2.25,-12.25,-24.75,-22.75,0.3977,1,5.024
block,2021-08-03,140,17084,3,194,,1,,,,-3,-5.25,-4.5,-12.25,0.2835,0.7423,1.127
block,2021-08-03,140,20313,3,246,,1,,,,-4.25,-8.25,-6,,0.2886,1,3.288
block,2021-08-03,140,21520,3,462,,1,,,,0,2.25,-6.25,,0.1342,1,2.635
block,2021-08-04,141,3757,3,572,,-1,,,,-2.5,-29.5,-29.25,-30,0.3007,0.4755,0.3659
block,2021-08-04,141,7878,3,313,,-1,,,,-5.25,-3.5,-23,-43.25,0.5431,0.3482,1.531
block,2021-08-04,141,13140,3,313,,1,,,,1.75,4.5,16.75,-1.75,0.1725,0.6741,1.893
block,2021-08-04,141,18465,3,872,,1,,,,-1,-3,-22.25,-29,0.06995,0.6766,2.632
block,2021-08-04,141,19226,4,457,,-1,,,,-3,4.5,3.25,-4.5,0.6149,1,3.354
block,2021-08-05,142,5600,3,484,,1,,,,0.75,4,-7,-15.25,0.3657,1,1.94
block,2021-08-06,143,5802,4,490,,-1,,,,13,5,-14.25,-35.25,0.6776,0.6816,2.083
block,2021-08-06,143,11124,3,269,,1,,,,-7,-10,-20.25,-8,0.5911,0.1822,0.2632
block,2021-08-09,144,6201,3,291,,-1,,,,-1,2.75,-1.25,-19,0.4089,0.512,2.018
block,2021-08-09,144,18190,3,492,,1,,,,1.75,3.5,-9.25,-13.25,0.1118,0.7358,2.837
block,2021-08-09,144,18197,3,166,,1,,,,-1,1.25,-11.75,-13.75,0.3072,0.6325,1.418
block,2021-08-10,145,3001,3,731,,-1,,,,-4,-7,57.75,100.5,0.5431,1,3.262
block,2021-08-10,145,3720,3,673,,-1,,,,20,32,65.75,59.5,0.2407,1,2.548
block,2021-08-10,145,3843,3,805,,-1,,,,11.75,0.75,19.75,37.5,0.5267,0.05342,2.33
block,2021-08-10,145,3849,4,936,,-1,,,,-0.75,-8.25,11,28,0.3451,0.6197,3.01
block,2021-08-10,145,4333,4,1372,,-1,,,,16.25,23.25,19.25,-7.25,0.8178,0.8324,4.015
block,2021-08-10,145,4369,3,446,,-1,,,,18.25,-0.75,9.5,-9,0.3946,1,2.082
block,2021-08-10,145,4380,4,975,,-1,,,,12,-8.25,3,-15.75,0.519,0.641,4.235
block,2021-08-10,145,4404,5,994,,-1,,,,-9,-28.75,-13.5,-32.25,0.4829,0.1771,3.294
block,2021-08-10,145,4412,3,441,,-1,,,,-12,-34,-16.75,-36.5,0.3061,0.102,1.098
block,2021-08-10,145,4416,4,538,,1,,,,6.5,28.25,9.75,29,0.6097,0.2379,3.176
block,2021-08-10,145,4669,4,625,,1,,,,9.25,4.5,-14,13.25,0.6,0.5904,1.788
block,2021-08-10,145,5702,5,754,,-1,,,,-22.5,-14,-4,-61.5,0.4191,1,2.743
block,2021-08-10,145,6267,6,709,,-1,,,,-7.75,-3.5,-29,-59.5,0.4104,0.8138,2.056
block,2021-08-10,145,6302,4,533,,-1,,,,-2.25,-11.25,-33.25,-66,0.5929,1,1.644
block,2021-08-10,145,6400,3,694,,-1,,,,-4.25,-7,-30,-66.25,0.634,0.6599,2.047
block,2021-08-10,145,9248,3,431,,1,,,,9.25,12.25,7,5.25,0.174,1,3.061
block,2021-08-10,145,15423,4,633,,-1,,,,-6.5,-4,-12,-6.75,0.6509,0.3017,3.208
block,2021-08-10,145,16643,3,339,,-1,,,,-4,9,-0,-14,0.2419,0.7611,2.323
block,2021-08-10,145,16944,3,535,,-1,,,,-2.75,-3,-14.75,-23.5,0.3103,0.357,3.436
block,2021-08-11,146,5677,3,903,,-1,,,,3.25,1.25,23,-1.75,0.742,1,4.878
block,2021-08-11,146,5705,5,954,,-1,,,,-3,-0.25,11.75,-20.75,0.4004,0.6688,3.103
block,2021-08-11,146,5711,6,761,,-1,,,,-2.5,0.25,8.5,-19.75,0.569,0.138,0.07605
block,2021-08-11,146,6186,6,903,,-1,,,,-14,1.5,-13.75,-16,0.6921,0.2148,0.2542
block,2021-08-11,146,6240,3,262,,1,,,,-2.75,-31,0.25,-3,0.2557,1,2.969
block,2021-08-11,146,6501,3,488,,-1,,,,4,-17.25,-22.5,-20.5,0.4713,0.3012,2.311
block,2021-08-11,146,6795,3,310,,1,,,,-4.5,2.75,-0.5,1.5,0.2677,0.5419,1.29
block,2021-08-11,146,8675,3,311,,1,,,,-0.25,2.25,27,22.75,0.4084,0.3762,0.9709
block,2021-08-11,146,12856,4,309,,1,,,,9.25,1.5,-2,-13.25,0.5243,0.4757,0.1852
block,2021-08-11,146,12908,5,381,,1,,,,-1.5,-3.5,-14.25,-18.75,0.3491,0.4908,1.92
block,2021-08-12,147,2107,3,672,,-1,,,,-11.5,-6.75,-50,-98,0.5357,0.5774,2.684
block,2021-08-12,147,4935,3,871,,1,,,,2,7,-4.25,17.25,0.5993,0.7681,1.864
block,2021-08-12,147,7494,3,850,,1,,,,1.25,-0.25,1,-10,0.7824,1,3.125
block,2021-08-12,147,12843,4,419,,-1,,,,1.75,-5.75,-1,-12.75,0.5895,0.6897,5
block,2021-08-12,147,12849,3,259,,-1,,,,1.25,-8.75,-2.5,-15.5,0.4942,0.4826,2.222
block,2021-08-12,147,13746,4,287,,-1,,,,-0.75,-3,-11.25,-25,0.5261,1,4
block,2021-08-12,147,14704,3,186,,1,,,,0.25,1.5,-0.75,20.25,0.3118,0.7043,1.29
block,2021-08-12,147,18314,3,481,,1,,,,-2.5,-1,-5.5,6.25,0.1705,1,4.746
block,2021-08-13,148,3055,3,778,,1,,,,-2.75,2.5,-13.75,-30.25,0.6787,0.671,1.938
block,2021-08-16,149,2729,3,504,,-1,,,,0.75,29,37,49,0.3552,0.2579,0.8791
block,2021-08-16,149,3600,5,1135,,-1,,,,-0.25,-12.25,0.75,-9,0.7048,0.3198,2.849
block,2021-08-16,149,3720,6,2095,,-1,,,,0.25,-24.25,-19,-22.5,0.5632,0.6735,3.567
block,2021-08-16,149,3729,6,1223,,-1,,,,-25.5,-38.25,-28.25,-36.75,0.5576,0.4325,1.274
block,2021-08-16,149,3737,4,710,,-1,,,,-27.5,-38,-21.5,-36,0.5197,0.07606,0.7643
block,2021-08-16,149,3882,3,366,,1,,,,-4,-3.75,-22.5,2.5,0.3825,0.4208,1.683
block,2021-08-16,149,7621,3,425,,1,,,,6,19.5,25.75,23.5,0.2376,0.7624,2.456
block,2021-08-16,149,7920,9,1531,,1,,,,0.25,1,-6.5,-3.5,0.5728,0.58,2.741
block,2021-08-16,149,7959,3,233,,1,,,,0.5,2.25,-8.75,-4.5,0.3133,1,2.804
block,2021-08-16,149,8520,3,392,,1,,,,-2.5,-12.5,-0.75,11.75,0.5153,0.6735,1.86
block,2021-08-16,149,10203,3,249,,1,,,,0.25,-5,-15.25,5,0.2129,1,2.483
block,2021-08-16,149,10319,3,299,,-1,,,,-6.5,1.25,8.75,-13.25,0.6187,0.786,0.9467
block,2021-08-16,149,11531,3,245,,1,,,,-0.25,7.5,31,60.25,0.3959,1,3.158
block,2021-08-16,149,11671,3,212,,-1,,,,-3,-11.25,-21,-65.25,0.2736,0.4623,0.25
block,2021-08-16,149,11894,3,288,,1,,,,2.5,3.5,12.75,52.75,0.2778,1,2.238
block,2021-08-16,149,14103,3,393,,1,,,,3.25,8,25.5,55.5,0.5369,1,3.636
block,2021-08-16,149,15155,4,338,,1,,,,-1.5,1,10.75,19.75,0.5651,0.5858,2.628
block,2021-08-16,149,15627,3,285,,1,,,,0.75,5.25,-2.5,23.25,0.5579,1,2.927
block,2021-08-16,149,15662,3,193,,1,,,,-3.75,1.5,-4.75,21.25,0.2746,1,2.812
block,2021-08-16,149,15753,4,316,,1,,,,0.25,-1.5,-5.75,18.25,0.443,0.5,1.161
block,2021-08-16,149,16830,3,250,,1,,,,4.75,6,6.5,10.75,0.436,0.78,2.52
block,2021-08-16,149,16860,3,207,,1,,,,-4.75,-1.25,-1.75,5,0.3575,0.1981,1.626
block,2021-08-16,149,19125,4,495,,1,,,,-1.75,-1,-5.25,13.75,0.6929,0.7333,2.409
block,2021-08-16,149,21175,3,238,,-1,,,,1.5,-3.25,2.75,,0.2941,0.4118,0.32
block,2021-08-16,149,21359,3,485,,1,,,,2.25,4,-4.5,,0.7134,0.7485,1.341
block,2021-08-17,150,740,3,916,,-1,,,,-12.5,-37.5,17,-43,0.309,0.5022,2.911
block,2021-08-17,150,4539,3,372,,1,,,,3,3.25,-15.25,-76.25,0.3468,1,2.564
block,2021-08-17,150,5533,3,595,,-1,,,,-4.75,12.75,0.25,83,0.4034,1,2.947
block,2021-08-17,150,6246,3,421,,-1,,,,-17,-11.5,0.75,49.75,0.6936,1,3.35
block,2021-08-17,150,6292,6,471,,1,,,,-0.75,-8.75,-21.25,-62.5,0.5223,0.741,2.857
block,2021-08-17,150,8846,3,418,,-1,,,,-1.25,7,5.75,40,0.3397,1,2.811
block,2021-08-17,150,9120,3,466,,-1,,,,-0.75,6,-17.25,37,0.191,1,4.898
block,2021-08-17,150,9288,3,309,,-1,,,,-3.25,-17.25,-13,7.75,0.4951,0.5016,1.875
block,2021-08-17,150,9442,3,347,,1,,,,13,1.75,12.5,-27.25,0.219,0.4294,1.53
block,2021-08-17,150,10029,3,279,,-1,,,,1.5,-1.25,-23,8.25,0.5269,0.81,4.524
block,2021-08-17,150,10331,4,239,,1,,,,1,-1,-2.25,-19,0.431,1,5.217
block,2021-08-17,150,10805,3,185,,1,,,,13,-1.75,-37.25,-23.25,0.4216,1,3.179
block,2021-08-17,150,10825,4,473,,1,,,,11.75,-7,-41,-22.5,0.3658,0.3362,0.7947
block,2021-08-17,150,10859,4,390,,1,,,,2.5,-16.5,-47.5,-25,0.6231,0.2462,0.6305
block,2021-08-17,150,10980,3,181,,-1,,,,3,9.5,39.25,21,0.3867,0.3591,2.685
block,2021-08-17,150,11297,5,652,,-1,,,,-3.75,23.25,25.25,13.5,0.7423,0.5613,2.066
block,2021-08-17,150,11433,3,227,,-1,,,,-0.75,10.25,18.25,10.25,0.2203,0.5595,3.008
block,2021-08-17,150,11527,3,167,,-1,,,,12.25,6.5,23,10.25,0.3653,0.2695,2.649
block,2021-08-17,150,11560,3,357,,-1,,,,5,2.25,25,10.25,0.1821,1,2.649
block,2021-08-17,150,11575,3,476,,-1,,,,1.75,-1,20.75,8,0.3277,1,6.358
block,2021-08-17,150,11579,10,1410,,-1,,,,2,-1.25,19.25,6.75,0.6801,0.2617,0.5699
block,2021-08-17,150,11665,3,478,,-1,,,,-6,-1,12.25,0.5,0.4351,0.8682,4.81
block,2021-08-17,150,11703,4,311,,1,,,,1.75,-6.5,-8,-4.25,0.4084,0.7814,1.714
block,2021-08-17,150,11975,6,916,,-1,,,,-1.25,-16.75,-11,-0.25,0.7587,0.4803,2.267
block,2021-08-17,150,11982,4,278,,1,,,,-5,12.5,7.25,-4.25,0.4496,0.7626,3.2
block,2021-08-17,150,12522,3,187,,1,,,,-6.5,8.25,21.75,16.5,0.3316,1,4.706
block,2021-08-17,150,12723,4,310,,-1,,,,-9.75,-15.75,-40,-40.5,0.6452,0.006452,1.69
block,2021-08-17,150,13165,4,290,,1,,,,3.75,8,3.75,38.5,0.5793,1,5.068
block,2021-08-17,150,13231,3,236,,1,,,,-1.25,3.5,-3.75,26.75,0.25,0.5593,5
block,2021-08-17,150,15758,3,248,,1,,,,0.75,2,45.5,50.5,0.2177,0.1774,1.039
block,2021-08-17,150,16125,3,206,,1,,,,-1.25,21,24.75,36.75,0.3544,1,5
block,2021-08-17,150,16441,3,342,,1,,,,4.25,6.75,12.75,28.75,0.3713,0.5848,5.106
block,2021-08-17,150,19088,3,356,,1,,,,4.75,2,19.75,-0.5,0.309,0.6685,7.007
block,2021-08-17,150,19743,4,403,,1,,,,-0.75,12.5,14,17.25,0.5161,1,3.719
block,2021-08-17,150,19753,4,264,,-1,,,,-3.25,-13.5,-15,-18.5,0.5871,0.5606,1.736
block,2021-08-17,150,19819,4,476,,1,,,,0.75,1.5,3.75,14,0.4433,1,5.593
block,2021-08-17,150,19935,3,593,,1,,,,-5,-7.5,-13,9.5,0.6526,0.5211,3.871
block,2021-08-17,150,20220,3,195,,-1,,,,-0,-3.25,6.5,,0.3436,0.2,1.846
block,2021-08-17,150,20438,4,389,,1,,,,-1.5,-7,-17.25,,0.3265,1,2.845
block,2021-08-17,150,20776,3,321,,-1,,,,-1.25,2.5,-3.25,,0.1651,0.4143,4.885
block,2021-08-17,150,20818,3,256,,-1,,,,-5,-4.25,-6,,0.5508,0.5156,0.2993
block,2021-08-17,150,21215,3,267,,1,,,,-5.25,-9.75,-4.25,,0.2884,0.4232,0.2963
block,2021-08-17,150,22560,3,221,,-1,,,,-0.75,-5.25,-27.25,,0.3575,1,2.628
block,2021-08-17,150,23517,3,1696,,1,,,,,,,,0.2429,0.2099,1.519
block,2021-08-18,151,6181,4,767,,-1,,,,-6.5,-0,-6.75,-6,0.5476,1,4.186
block,2021-08-18,151,7491,3,400,,-1,,,,-8.5,9.75,-8,-17.5,0.295,0.535,2.894
block,2021-08-18,151,7693,3,607,,-1,,,,4,-18,-14.5,-25,0.2982,0.8451,2.105
block,2021-08-18,151,7709,3,497,,-1,,,,-2.5,-23.75,-20.75,-31.5,0.2938,0.6861,2.488
block,2021-08-18,151,10642,3,305,,-1,,,,-12.5,-16.75,-18.5,-3.25,0.3443,1,3.975
block,2021-08-18,151,16440,10,955,,1,,,,-1.5,12.5,-66.75,-28.25,0.577,0.8346,3.745
block,2021-08-18,151,16546,3,316,,1,,,,20,-8,-71.25,-40.75,0.2184,1,4.444
block,2021-08-18,151,16591,4,406,,1,,,,5.25,-18.25,-77.5,-47.75,0.4803,0.7537,3.429
block,2021-08-18,151,16607,4,282,,1,,,,-6,-23.75,-84.25,-55.5,0.383,0.1489,1.929
block,2021-08-18,151,16735,4,393,,-1,,,,2.25,15,57.75,38.25,0.7023,0.145,1.702
block,2021-08-18,151,16847,3,329,,-1,,,,-3,46,35.75,28.75,0.228,1,7.077
block,2021-08-18,151,17044,5,531,,-1,,,,25,53.25,2,14.75,0.646,0.3258,4.098
block,2021-08-18,151,17063,3,252,,-1,,,,26.75,48,-3,11.75,0.4127,0.5873,4.553
block,2021-08-18,151,17069,4,413,,-1,,,,20.5,42.75,-7.5,5.75,0.6852,0.5521,4.39
block,2021-08-18,151,17074,4,348,,-1,,,,18.25,39.75,-12,1,0.3764,1,4.878
block,2021-08-18,151,17092,9,935,,-1,,,,22.25,38.75,-26,-11,0.3711,0.5829,3.689
block,2021-08-18,151,17105,3,258,,-1,,,,17.25,36.75,-25.75,-12.5,0.2209,1,4.262
block,2021-08-18,151,17112,11,1525,,-1,,,,-0.25,21.5,-30,-19.75,0.4898,0.457,2.861
block,2021-08-18,151,17143,3,221,,-1,,,,-2.25,20,-32,-22.75,0.4253,0.1493,1.639
block,2021-08-18,151,17158,8,1305,,-1,,,,-7,9.75,-47,-30.25,0.7533,0.5755,3.507
block,2021-08-18,151,17167,3,211,,1,,,,7.75,-12.5,45.5,25.5,0.3081,1,2.017
block,2021-08-18,151,17171,3,265,,-1,,,,-6.75,15.25,-41.25,-23,0.3019,0.04906,0.6723
block,2021-08-18,151,17176,3,231,,-1,,,,-4.75,17.25,-36.25,-21,0.2641,0.04762,0.6723
block,2021-08-18,151,17180,3,228,,1,,,,-1.75,-15.75,33.5,17.5,0.25,0.307,5.378
block,2021-08-18,151,17220,3,207,,-1,,,,5.5,3.75,-40.5,-21,0.314,0.004831,0.5797
block,2021-08-18,151,17296,3,419,,-1,,,,7.5,-8,-62.75,-30.25,0.5394,0.3675,2.09
block,2021-08-18,151,17321,4,333,,-1,,,,3.75,-11.5,-61.5,-37.25,0.6847,0.6757,3.134
block,2021-08-18,151,17346,3,260,,-1,,,,9,-19.25,-65.5,-42.25,0.4385,0.1231,0.5755
block,2021-08-18,151,17350,9,728,,-1,,,,0.5,-22.5,-66.5,-43.5,0.467,0.2115,1.151
block,2021-08-18,151,17386,3,284,,1,,,,4.75,31.5,68.25,45,0.4648,0.07042,0
block,2021-08-18,151,17396,3,210,,-1,,,,-8.5,-33.25,-70.75,-50.25,0.3476,0.02857,1.151
block,2021-08-18,151,17416,5,349,,1,,,,3.5,26.5,67.75,44.25,0.4413,0.02865,1.125
block,2021-08-18,151,17508,3,209,,1,,,,11,30.25,58.75,28.75,0.2584,0.07177,1.754
block,2021-08-18,151,17512,3,577,,1,,,,8,28.75,61,28,0.6118,0.7192,5.965
block,2021-08-18,151,17519,3,283,,1,,,,5,26.25,56.25,25.5,0.5194,0.4841,2.673
block,2021-08-18,151,17547,4,441,,1,,,,-13.5,17.75,51.25,12.25,0.4376,0.8299,4.345
block,2021-08-18,151,17557,3,194,,1,,,,-12,20.75,44.25,15.5,0.2577,0.4845,2.207
block,2021-08-18,151,17598,4,405,,-1,,,,-11.5,-37.5,-51,-24.75,0.6074,1,5.538
block,2021-08-18,151,17666,3,316,,1,,,,0,22.5,32.25,6.75,0.3671,1,4.87
block,2021-08-18,151,17776,3,312,,1,,,,2.25,18.5,22,-2,0.4615,0.2532,2.105
block,2021-08-18,151,17855,3,338,,1,,,,5.25,18.75,7,-15.5,0.2988,1,7.559
block,2021-08-18,151,18062,3,331,,1,,,,1,12.5,-6.25,-40.25,0.2145,1,5.085
block,2021-08-18,151,18066,3,163,,1,,,,1.25,15.75,-4,-37.75,0.3374,0.3252,0.339
block,2021-08-18,151,18161,4,383,,1,,,,-7,-0.75,-22.5,-61.25,0.5822,0.6136,3.617
block,2021-08-18,151,18217,4,467,,-1,,,,-3.5,2.25,18,65.25,0.7366,0.6103,4.463
block,2021-08-18,151,18361,3,184,,1,,,,-1.75,-13.25,-29.75,-84,0.288,1,5.138
block,2021-08-18,151,18601,6,425,,1,,,,-6,-15,-19.5,-83,0.4612,0.56,3.364
block,2021-08-18,151,18740,3,379,,-1,,,,1.25,5.75,2.75,64,0.248,0.3668,1.986
block,2021-08-18,151,19949,4,302,,-1,,,,-1,11.5,4.75,130,0.4007,1,2.71
block,2021-08-18,151,20141,5,837,,-1,,,,-6.75,-4.25,-11.25,,0.767,0.7204,4.651
block,2021-08-18,151,21686,3,328,,1,,,,-9.5,-25.5,-15,,0.436,0.128,3.761
block,2021-08-18,151,21833,3,241,,-1,,,,-4,6,19.25,,0.3029,0.3942,1.727
block,2021-08-18,151,21842,3,254,,1,,,,7.5,-8,-19.75,,0.2362,1,3.688
block,2021-08-18,151,21904,4,272,,1,,,,-5.5,-17.75,-30.25,,0.6066,0.6029,1.119
block,2021-08-18,151,22002,5,505,,-1,,,,-5.5,-6.75,25,,0.4772,0.2792,1.627
block,2021-08-18,151,22025,3,359,,-1,,,,-3.5,-8.75,29,,0.2869,1,4.179
block,2021-08-18,151,22680,4,282,,1,,,,-9.5,-33.75,,,0.578,0.2837,0.6977
block,2021-08-18,151,22713,4,568,,-1,,,,4.5,33.75,,,0.7377,0.4754,2.326
block,2021-08-18,151,22726,4,318,,1,,,,-7.75,-31.25,,,0.3679,1,3.953
block,2021-08-18,151,22752,3,381,,-1,,,,2.75,15.5,,,0.7034,0.6903,4.823
block,2021-08-18,151,22798,3,158,,1,,,,-5,-19.5,,,0.3544,0.02532,1.171
block,2021-08-18,151,22838,3,248,,-1,,,,-0.25,20,,,0.2984,1,2.812
block,2021-08-18,151,23013,5,516,,-1,,,,-16,6.5,,,0.3391,1,2.634
block,2021-08-18,151,23517,3,1452,,1,,,,,,,,0.2955,0.1763,3.207
block,2021-08-19,152,3059,3,555,,1,,,,-16,-19.5,-39,42.5,0.2018,1,5.204
block,2021-08-19,152,5070,3,421,,1,,,,-6,36.5,44.5,119.5,0.3943,1,4.262
block,2021-08-19,152,5234,4,1028,,1,,,,4.75,19.25,21,99.25,0.6868,0.7763,3.673
block,2021-08-19,152,8174,4,483,,1,,,,17.25,29,36.25,43.25,0.4431,0.6936,1.231
block,2021-08-19,152,8350,3,245,,1,,,,-4.5,-0.25,10,2.5,0.3918,0.3143,2.462
block,2021-08-19,152,8401,4,258,,-1,,,,5.5,4.25,-19.25,1.5,0.5426,0.4186,2.246
block,2021-08-19,152,8950,4,323,,1,,,,-0.75,3.5,-10.75,6.25,0.5015,0.003096,0.1786
block,2021-08-19,152,9599,3,253,,1,,,,-0.25,-5.5,-15,-18.25,0.2846,0.02767,0.48
